ticker,corp_name,유동비율,유동비율_순위,유동비율_하위(%),부채비율,부채비율_순위,부채비율_하위(%)
033050,제이엠아이,175.239,1167.0,46.7,55.552,1431.0,56.01
094970,제이엠티,269.726,750.0,30.0,40.088,1691.0,66.2
418550,제이오,425.436,460.0,18.38,24.745,1997.0,78.18
025620,제이준코스메틱,142.933,1453.0,58.15,31.312,1856.0,72.66
420570,제이투케이바이오,788.442,202.0,8.05,14.749,2261.0,88.52
089790,제이티,238.812,870.0,34.8,40.876,1669.0,65.33
030000,제일기획,174.072,1175.0,47.02,124.32,681.0,26.64
052670,제일바이오,759.197,214.0,8.53,12.513,2320.0,90.83
271980,제일약품,117.603,1718.0,68.76,139.699,587.0,22.95
412540,제일엠앤에스,84.166,2091.0,83.7,-1804.014,2552.0,99.92
001560,제일연마,492.262,362.0,14.46,16.986,2197.0,86.02
199820,제일일렉트릭,202.496,1010.0,40.41,41.979,1648.0,64.51
038010,제일테크노스,231.84,892.0,35.68,33.727,1809.0,70.82
002620,제일파마홀딩스,108.352,1811.0,72.49,103.576,849.0,33.22
080220,제주반도체,459.792,411.0,16.42,22.36,2057.0,80.53
006220,제주은행,,,,1161.595,22.0,0.82
089590,제주항공,42.168,2413.0,96.6,516.684,87.0,3.37
216080,제테마,36.376,2434.0,97.44,211.807,300.0,11.71
337930,젝시믹스,410.5,476.0,19.02,50.841,1499.0,58.68
229000,젠큐릭스,68.077,2253.0,90.19,101.683,866.0,33.88
082270,젬백스,35.813,2435.0,97.48,419.71,114.0,4.43
044060,조광ILI,124.596,1645.0,65.84,59.497,1368.0,53.54
004910,조광페인트,65.992,2265.0,90.67,106.125,831.0,32.51
004700,조광피혁,882.952,174.0,6.93,13.871,2285.0,89.46
001550,조비,127.96,1602.0,64.12,127.662,659.0,25.77
462520,조선내화,73.187,2203.0,88.19,138.391,597.0,23.35
120030,조선선재,1376.071,82.0,3.24,7.116,2453.0,96.04
034940,조아제약,108.414,1809.0,72.41,149.712,528.0,20.64
067000,조이시티,83.58,2103.0,84.18,138.597,595.0,23.27
018470,조일알미늄,128.744,1594.0,63.8,111.236,789.0,30.87
002600,조흥,106.792,1828.0,73.17,170.498,426.0,16.65
185750,종근당,261.058,782.0,31.28,62.74,1330.0,52.06
063160,종근당바이오,127.052,1617.0,64.72,117.154,738.0,28.87
001630,종근당홀딩스,87.341,2047.0,81.94,76.024,1163.0,45.52
033340,좋은사람들,359.83,562.0,22.47,42.788,1636.0,64.04
036930,주성엔지니어링,207.679,984.0,39.37,74.169,1192.0,46.65
109070,주성코퍼레이션,375.389,538.0,21.51,36.375,1760.0,68.9
044380,주연테크,1054.713,132.0,5.25,15.246,2243.0,87.82
072020,중앙백신,436.65,450.0,17.98,18.686,2167.0,84.84
000440,중앙에너비스,458.576,413.0,16.5,7.177,2452.0,96.0
051980,중앙첨단소재,721.914,236.0,9.41,28.805,1905.0,74.58
228760,지노믹트리,2055.682,34.0,1.32,5.112,2504.0,98.04
314130,지놈앤컴퍼니,308.354,657.0,26.27,48.726,1540.0,60.28
013890,지누스,152.89,1366.0,54.67,77.213,1145.0,44.81
389030,지니너스,183.443,1114.0,44.57,48.801,1535.0,60.09
263860,지니언스,533.134,327.0,13.06,22.035,2075.0,81.24
303030,지니틱스,233.405,885.0,35.4,63.106,1324.0,51.82
036180,지더블유바이텍,32.812,2445.0,97.88,63.63,1320.0,51.66
208350,지란지교시큐리티,392.518,509.0,20.34,33.707,1810.0,70.86
144510,지씨셀,51.535,2369.0,94.83,25.085,1989.0,77.87
358570,지아이이노베이션,420.347,466.0,18.62,57.556,1398.0,54.72
382480,지아이텍,256.843,798.0,31.92,30.128,1883.0,73.72
382800,지앤비에스 에코,536.984,324.0,12.94,21.289,2095.0,82.02
051160,지어소프트,341.47,587.0,23.47,40.665,1676.0,65.61
053050,지에스이,79.675,2148.0,85.98,152.539,518.0,20.25
119850,지엔씨에너지,167.47,1229.0,49.18,64.26,1304.0,51.04
065060,지엔코,79.597,2150.0,86.06,88.689,988.0,38.66
204840,지엘팜텍,136.655,1500.0,60.03,115.785,747.0,29.22
013870,지엠비코리아,105.331,1848.0,73.97,120.849,708.0,27.69
071320,지역난방공사,62.004,2308.0,92.39,268.665,205.0,7.99
311320,지오엘리먼트,318.52,639.0,25.55,24.924,1992.0,77.99
388050,지투파워,191.399,1068.0,42.73,74.648,1184.0,46.34
088790,진도,252.73,810.0,32.4,24.877,1993.0,78.03
018120,진로발효,891.232,171.0,6.81,10.179,2382.0,93.26
109820,진매트릭스,415.953,470.0,18.78,48.01,1552.0,60.75
086060,진바이오텍,304.048,670.0,26.79,41.23,1661.0,65.02
036890,진성티이씨,183.188,1116.0,44.65,73.605,1198.0,46.89
363250,진시스템,393.317,506.0,20.22,36.656,1755.0,68.7
003780,진양산업,131.916,1557.0,62.31,49.089,1530.0,59.89
007370,진양제약,219.032,940.0,37.61,89.838,970.0,37.96
010640,진양폴리우레탄,135.289,1512.0,60.51,75.393,1172.0,45.87
100250,진양홀딩스,191.046,1070.0,42.81,51.222,1490.0,58.32
051630,진양화학,794.322,200.0,7.97,111.63,784.0,30.67
272450,진에어,116.837,1728.0,69.16,430.649,108.0,4.19
285800,진영,146.658,1423.0,56.95,64.032,1308.0,51.19
011000,진원생명과학,67.368,2257.0,90.35,76.782,1151.0,45.05
002780,진흥기업,228.468,898.0,35.92,102.629,857.0,33.53
085660,차바이오텍,71.898,2212.0,88.55,205.263,311.0,12.14
261780,차백신연구소,463.834,408.0,16.3,70.433,1236.0,48.37
351870,차이커뮤니케이션,127.112,1615.0,64.64,208.065,307.0,11.99
009310,참엔지니어링,84.497,2083.0,83.38,852.377,44.0,1.68
094850,참좋은여행,161.038,1292.0,51.7,78.127,1139.0,44.58
004650,창해에탄올,136.182,1505.0,60.23,39.26,1705.0,66.75
278280,천보,50.517,2377.0,95.15,142.911,566.0,22.13
000650,천일고속,17.942,2480.0,99.28,279.814,193.0,7.52
362320,청담글로벌,206.704,992.0,39.69,117.992,730.0,28.55
066360,체리부로,59.027,2328.0,93.19,181.009,386.0,15.08
033250,체시스,82.119,2121.0,84.9,115.138,755.0,29.53
047820,초록뱀미디어,222.193,929.0,37.16,25.95,1967.0,77.01
094360,칩스앤미디어,1046.193,134.0,5.33,10.817,2359.0,92.36
016920,카스,84.001,2096.0,83.9,147.821,537.0,20.99
284620,카이노스메드,97.995,1931.0,77.29,82.875,1070.0,41.87
035720,카카오,126.946,1618.0,64.76,84.847,1032.0,40.38
293490,카카오게임즈,89.13,2027.0,81.14,,,
323410,카카오뱅크,,,,860.306,42.0,1.61
377300,카카오페이,164.124,1260.0,50.42,131.039,645.0,25.23
140430,카티스,122.858,1663.0,66.56,70.229,1238.0,48.45
042000,카페24,170.215,1200.0,48.02,58.782,1374.0,53.78
006380,카프로,701.211,246.0,9.81,171.229,422.0,16.49
313760,캐리,44.924,2405.0,96.28,110.558,791.0,30.94
317530,캐리소프트,176.504,1162.0,46.5,52.056,1480.0,57.93
071850,캐스텍코리아,95.749,1949.0,78.01,164.572,450.0,17.59
210120,캔버스엔,93.465,1979.0,79.22,133.245,630.0,24.64
050110,캠시스,103.929,1866.0,74.69,218.358,289.0,11.28
452300,캡스톤파트너스,215.388,951.0,38.05,14.824,2257.0,88.37
451760,컨텍,207.666,985.0,39.41,48.109,1548.0,60.6
900310,컬러레이,471.163,393.0,15.7,18.865,2159.0,84.53
078340,컴투스,102.817,1877.0,75.13,56.779,1413.0,55.31
063080,컴투스홀딩스,32.042,2448.0,98.0,156.316,488.0,19.08
307930,컴퍼니케이,,,,3.738,2525.0,98.86
079190,케스피온,158.235,1319.0,52.78,98.912,889.0,34.78
263700,케어랩스,117.334,1721.0,68.88,160.572,468.0,18.29
214370,케어젠,1195.195,112.0,4.45,7.947,2439.0,95.5
221980,케이디켐,261.965,778.0,31.12,30.762,1870.0,73.21
038530,케이바이오,735.219,224.0,8.93,9.401,2402.0,94.05
001620,케이비아이동국실업,80.49,2139.0,85.62,238.52,259.0,10.11
192250,케이사인,105.647,1842.0,73.73,65.792,1287.0,50.37
431190,케이쓰리아이,784.589,205.0,8.17,13.046,2308.0,90.36
029460,케이씨,311.868,652.0,26.07,22.074,2074.0,81.2
002380,케이씨씨,123.635,1655.0,66.24,160.126,472.0,18.45
344820,케이씨씨글라스,187.978,1093.0,43.73,67.522,1266.0,49.55
115500,케이씨에스,276.033,732.0,29.28,26.468,1952.0,76.42
281820,케이씨텍,678.607,261.0,10.41,13.965,2283.0,89.39
089150,케이씨티,104.042,1864.0,74.61,57.265,1406.0,55.03
009070,케이씨티시,102.985,1874.0,75.01,149.626,530.0,20.72
025880,케이씨피드,167.641,1227.0,49.1,43.536,1618.0,63.34
093320,케이아이엔엑스,173.261,1177.0,47.1,46.452,1572.0,61.54
093640,케이알엠,218.774,941.0,37.65,79.495,1121.0,43.87
073010,케이에스피,188.445,1090.0,43.61,47.8,1555.0,60.87
105330,케이엔더블유,132.747,1543.0,61.75,62.018,1343.0,52.57
053080,케이엔솔,119.865,1693.0,67.76,123.581,686.0,26.83
199430,케이엔알시스템,152.133,1375.0,55.03,65.117,1294.0,50.65
432470,케이엔에스,471.431,391.0,15.62,16.203,2218.0,86.84
272110,케이엔제이,122.251,1669.0,66.8,120.361,717.0,28.05
039420,케이엘넷,674.675,262.0,10.45,10.503,2370.0,92.79
083550,케이엠,174.457,1171.0,46.86,40.375,1685.0,65.96
032500,케이엠더블유,94.902,1962.0,78.53,87.288,1007.0,39.4
225430,케이엠제약,50.632,2375.0,95.07,50.155,1516.0,59.34
102370,케이옥션,65.572,2269.0,90.83,79.553,1119.0,43.79
068100,케이웨더,327.525,619.0,24.75,42.274,1643.0,64.32
106080,케이이엠텍,151.953,1377.0,55.11,61.564,1350.0,52.84
381970,케이카,91.736,2000.0,80.06,132.452,637.0,24.91
145270,케이탑리츠,35.069,2437.0,97.56,98.088,896.0,35.06
030200,케이티,102.719,1879.0,75.21,132.711,635.0,24.83
053210,케이티스카이라이프,178.62,1147.0,45.9,80.395,1102.0,43.13
036030,케이티알파,200.531,1023.0,40.93,76.877,1150.0,45.01
033780,케이티앤지,228.335,899.0,35.96,48.798,1536.0,60.13
064820,케이프,24.645,2469.0,98.84,826.624,46.0,1.76
024880,케이피에프,103.29,1871.0,74.89,158.75,478.0,18.68
042040,케이피엠테크,59.268,2325.0,93.07,90.715,962.0,37.64
054410,케이피티유,53.86,2355.0,94.27,75.076,1176.0,46.02
258610,케일럼,167.257,1233.0,49.34,92.962,941.0,36.82
274090,켄코아에어로스페이스,318.112,640.0,25.59,38.046,1731.0,67.76
089010,켐트로닉스,84.62,2082.0,83.34,173.029,416.0,16.26
220260,켐트로스,109.233,1802.0,72.13,88.573,990.0,38.74
052400,코나아이,132.424,1549.0,61.99,108.85,806.0,31.53
402030,코난테크놀로지,133.585,1537.0,61.51,126.183,667.0,26.09
391710,코닉오토메이션,270.639,745.0,29.8,50.21,1515.0,59.3
046070,코다코,38.898,2428.0,97.2,2666.87,5.0,0.16
047770,코데즈컴바인,333.633,604.0,24.15,31.031,1860.0,72.82
080530,코디,260.348,785.0,31.4,88.73,986.0,38.58
417310,코람코더원리츠,218.733,942.0,37.69,156.226,490.0,19.15
357120,코람코라이프인프라리츠,19.654,2476.0,99.12,176.87,402.0,15.71
104540,코렌텍,133.111,1540.0,61.63,120.566,714.0,27.93
027050,코리아나,240.126,864.0,34.56,24.857,1995.0,78.1
007810,코리아써키트,197.952,1036.0,41.45,84.291,1041.0,40.74
190650,코리아에셋투자증권,,,,219.736,285.0,11.12
123410,코리아에프티,153.495,1361.0,54.47,111.602,785.0,30.71
003690,코리안리,,,,281.144,188.0,7.32
036690,코맥스,64.743,2278.0,91.19,313.795,152.0,5.91
049430,코메론,1357.476,86.0,3.4,4.194,2519.0,98.63
183300,코미코,115.671,1738.0,69.56,113.017,770.0,30.12
041960,코미팜,129.637,1584.0,63.4,87.322,1005.0,39.33
089890,코세스,216.278,948.0,37.93,41.269,1660.0,64.98
360350,코셈,685.669,257.0,10.25,22.134,2070.0,81.04
082660,코스나인,64.142,2287.0,91.55,76.741,1152.0,45.08
192820,코스맥스,84.45,2085.0,83.46,280.046,191.0,7.44
044820,코스맥스비티아이,45.23,2402.0,96.16,239.189,257.0,10.03
222040,코스맥스엔비티,74.682,2193.0,87.79,411.668,118.0,4.58
241710,코스메카코리아,149.796,1394.0,55.79,68.363,1254.0,49.08
005070,코스모신소재,106.722,1830.0,73.25,58.323,1383.0,54.13
005420,코스모화학,81.731,2126.0,85.1,103.877,845.0,33.06
355150,코스텍시스,216.995,947.0,37.89,77.046,1148.0,44.93
071950,코아스,57.976,2336.0,93.51,3300.621,3.0,0.08
166480,코아스템켐온,37.641,2430.0,97.28,141.714,574.0,22.44
045970,코아시아,133.819,1529.0,61.19,176.373,406.0,15.86
196450,코아시아씨엠,110.504,1789.0,71.61,121.457,703.0,27.5
384470,코어라인소프트,574.767,307.0,12.25,573.154,78.0,3.02
029960,코엔텍,669.156,264.0,10.53,28.242,1920.0,75.17
002020,코오롱,76.526,2180.0,87.26,199.87,328.0,12.81
138490,코오롱ENP,289.164,706.0,28.23,27.137,1938.0,75.87
003070,코오롱글로벌,119.538,1699.0,68.0,356.408,132.0,5.13
450140,코오롱모빌리티그룹,70.611,2231.0,89.31,280.196,190.0,7.4
102940,코오롱생명과학,49.48,2385.0,95.47,180.949,387.0,15.12
120110,코오롱인더,101.898,1893.0,75.77,92.103,948.0,37.09
950160,코오롱티슈진,10.428,2492.0,99.76,52.353,1478.0,57.85
021240,코웨이,94.303,1970.0,78.85,80.268,1105.0,43.24
033290,코웰패션,46.31,2398.0,96.0,153.251,512.0,20.02
056360,코위버,401.896,488.0,19.5,19.3,2148.0,84.1
282880,코윈테크,241.38,860.0,34.4,56.086,1422.0,55.66
121850,코이즈,89.684,2018.0,80.78,134.05,626.0,24.48
448710,코츠테크놀로지,294.992,694.0,27.75,45.497,1584.0,62.01
126730,코칩,963.557,151.0,6.01,17.429,2191.0,85.78
015710,코콤,337.045,596.0,23.83,20.521,2119.0,82.96
052330,코텍,410.818,475.0,18.98,22.891,2040.0,79.87
322780,코퍼스코리아,63.073,2297.0,91.95,169.387,433.0,16.92
036420,콘텐트리중앙,41.143,2416.0,96.72,384.881,123.0,4.78
200130,콜마비앤에이치,94.666,1964.0,78.61,74.786,1181.0,46.22
024720,콜마홀딩스,73.244,2202.0,88.15,58.437,1380.0,54.01
294570,쿠콘,129.037,1590.0,63.64,79.096,1126.0,44.07
192400,쿠쿠홀딩스,466.791,402.0,16.06,14.498,2270.0,88.88
284740,쿠쿠홈시스,206.71,991.0,39.65,31.996,1845.0,72.23
317690,퀀타매트릭스,541.254,321.0,12.82,310.778,155.0,6.03
227100,퀀텀온,75.928,2189.0,87.63,972.121,30.0,1.14
432720,퀄리타스반도체,475.436,386.0,15.42,26.362,1956.0,76.58
365270,큐라클,154.468,1353.0,54.14,97.936,897.0,35.1
348080,큐라티스,28.612,2457.0,98.36,127.802,658.0,25.73
060280,큐렉소,1108.078,123.0,4.89,9.855,2389.0,93.54
372320,큐로셀,33.669,2443.0,97.8,144.519,556.0,21.74
051780,큐로홀딩스,77.019,2174.0,87.02,305.576,163.0,6.35
115180,큐리언트,1009.586,144.0,5.73,8.95,2418.0,94.67
445680,큐리옥스바이오시스템즈,162.001,1282.0,51.3,45.074,1591.0,62.28
182360,큐브엔터,112.101,1771.0,70.89,70.622,1232.0,48.22
405100,큐알티,197.336,1040.0,41.61,50.871,1498.0,58.64
066310,큐에스아이,1138.612,118.0,4.69,5.481,2494.0,97.65
016600,큐캐피탈,,,,29.926,1887.0,73.87
355390,크라우드웍스,94.636,1967.0,78.73,218.599,288.0,11.24
264900,크라운제과,141.826,1465.0,58.63,63.083,1325.0,51.86
005740,크라운해태홀딩스,64.968,2276.0,91.11,105.226,840.0,32.86
259960,크래프톤,637.645,279.0,11.13,15.966,2224.0,87.07
096240,크레버스,32.442,2447.0,97.96,389.853,121.0,4.7
040350,크레오에스지,425.374,461.0,18.42,81.578,1085.0,42.46
110790,크리스에프앤씨,71.502,2220.0,88.87,83.957,1047.0,40.97
900250,크리스탈신소재,1242.948,107.0,4.25,7.027,2455.0,96.12
045520,크린앤사이언스,102.502,1882.0,75.33,319.509,150.0,5.84
214150,클래시스,181.688,1122.0,44.89,34.406,1797.0,70.35
466100,클로봇,818.111,195.0,7.77,15.914,2227.0,87.19
237880,클리오,401.876,489.0,19.54,26.308,1958.0,76.65
139670,키네마스터,1643.789,60.0,2.36,10.633,2365.0,92.6
020120,키다리스튜디오,114.333,1746.0,69.88,65.12,1293.0,50.61
039490,키움증권,,,,888.808,40.0,1.53
054780,키이스트,142.501,1457.0,58.31,69.902,1242.0,48.61
256940,킵스파마,82.777,2114.0,84.62,161.323,463.0,18.1
219130,타이거일렉,155.898,1342.0,53.7,45.595,1582.0,61.93
336680,탑런토탈솔루션,117.04,1725.0,69.04,145.702,551.0,21.54
360070,탑머티리얼,474.608,388.0,15.5,46.92,1567.0,61.34
065130,탑엔지니어링,158.208,1320.0,52.82,74.893,1180.0,46.18
134580,탑코미디어,371.752,546.0,21.83,18.744,2162.0,84.65
014580,태경비케이,260.355,784.0,31.36,23.63,2026.0,79.32
015890,태경산업,168.154,1222.0,48.9,43.254,1625.0,63.61
006890,태경케미컬,384.516,519.0,20.74,12.531,2319.0,90.8
023160,태광,895.101,169.0,6.73,8.343,2432.0,95.22
003240,태광산업,488.264,370.0,14.78,17.599,2187.0,85.62
011280,태림포장,58.143,2333.0,93.39,115.211,754.0,29.49
323280,태성,151.78,1380.0,55.23,94.264,925.0,36.19
053620,태양,373.109,543.0,21.71,19.715,2139.0,83.74
004100,태양금속공업,85.775,2069.0,82.82,378.798,126.0,4.9
009410,태영건설,87.803,2041.0,81.7,720.169,59.0,2.27
044490,태웅,316.913,644.0,25.75,34.435,1795.0,70.27
124560,태웅로직스,149.718,1396.0,55.87,110.369,794.0,31.06
001420,태원물산,862.569,181.0,7.21,18.252,2175.0,85.15
191420,테고사이언스,1406.248,76.0,3.0,5.689,2489.0,97.45
073640,테라사이언스,290.459,704.0,28.15,16.169,2219.0,86.88
066700,테라젠이텍스,150.085,1390.0,55.63,81.55,1086.0,42.5
095610,테스,490.16,367.0,14.66,15.323,2239.0,87.66
055490,테이팩스,157.424,1327.0,53.1,22.858,2041.0,79.91
064520,테크엘,2451.718,26.0,1.0,4.793,2512.0,98.35
089030,테크윙,71.429,2223.0,88.99,168.832,436.0,17.04
054450,텔레칩스,124.332,1647.0,65.92,87.31,1006.0,39.37
078000,텔코웨어,546.862,320.0,12.78,13.355,2297.0,89.93
200230,텔콘RF제약,37.308,2431.0,97.32,84.746,1034.0,40.46
214420,토니모리,127.519,1609.0,64.4,80.391,1103.0,43.16
393210,토마토시스템,228.073,902.0,36.08,28.486,1911.0,74.81
475960,토모큐브,3015.635,12.0,0.44,3.859,2523.0,98.79
215480,토박스코리아,327.612,618.0,24.71,29.933,1886.0,73.83
051360,토비스,125.87,1630.0,65.24,99.637,882.0,34.51
045340,토탈소프트,400.157,491.0,19.62,55.823,1427.0,55.86
108230,톱텍,233.579,884.0,35.36,48.761,1538.0,60.2
079970,투비소프트,152.477,1371.0,54.87,64.818,1300.0,50.88
199800,툴젠,322.285,627.0,25.07,29.165,1896.0,74.23
417790,트루엔,1195.681,111.0,4.41,6.444,2471.0,96.75
290090,트윔,681.925,259.0,10.33,9.288,2405.0,94.16
026150,특수건설,133.813,1530.0,61.23,100.903,871.0,34.08
464280,티디에스팜,376.907,536.0,21.43,27.676,1929.0,75.52
117730,티로보틱스,99.577,1911.0,76.49,240.24,255.0,9.95
033830,티비씨,1255.863,105.0,4.16,5.974,2478.0,97.02
084870,티비에이치글로벌,201.315,1021.0,40.85,70.078,1240.0,48.53
057680,티사이언티픽,99.272,1917.0,76.73,17.266,2194.0,85.9
204610,티쓰리,625.536,282.0,11.25,17.965,2183.0,85.47
064760,티씨케이,910.284,164.0,6.53,9.155,2411.0,94.4
246710,티앤알바이오팹,64.373,2285.0,91.47,306.645,162.0,6.31
340570,티앤엘,483.057,376.0,15.02,14.955,2249.0,88.05
043220,티에스넥스젠,61.328,2313.0,92.59,94.228,927.0,36.27
277880,티에스아이,139.164,1480.0,59.23,191.967,357.0,13.94
131290,티에스이,283.782,717.0,28.67,29.95,1885.0,73.8
019180,티에이치엔,104.232,1861.0,74.49,207.037,308.0,12.03
425420,티에프이,468.45,399.0,15.94,61.618,1346.0,52.68
131100,티엔엔터테인먼트,99.208,1920.0,76.85,86.747,1011.0,39.56
356860,티엘비,134.846,1520.0,60.83,68.07,1259.0,49.28
363280,티와이홀딩스,117.249,1722.0,68.92,79.379,1123.0,43.95
321550,티움바이오,149.756,1395.0,55.83,111.385,787.0,30.79
091810,티웨이항공,75.352,2192.0,87.75,1798.897,7.0,0.24
004870,티웨이홀딩스,48.212,2392.0,95.75,25.958,1965.0,76.93
425040,티이엠씨,164.344,1259.0,50.38,50.804,1500.0,58.72
241790,티이엠씨씨엔에스,217.591,945.0,37.81,39.792,1698.0,66.47
069260,티케이지휴켐스,195.673,1053.0,42.13,33.529,1816.0,71.09
104480,티케이케미칼,62.89,2300.0,92.07,34.137,1801.0,70.51
081150,티플랙스,186.947,1098.0,43.93,45.156,1588.0,62.16
130740,티피씨글로벌,303.46,674.0,26.95,20.6,2114.0,82.77
084730,팅크웨어,162.698,1272.0,50.9,79.542,1120.0,43.83
440110,파두,315.541,648.0,25.91,37.245,1744.0,68.27
034230,파라다이스,129.3,1586.0,63.48,89.561,977.0,38.23
033540,파라텍,137.262,1495.0,59.83,109.251,804.0,31.45
388870,파로스아이바이오,1670.142,55.0,2.16,5.452,2495.0,97.69
043200,파루,82.035,2124.0,85.02,112.158,780.0,30.51
214450,파마리서치,669.595,263.0,10.49,50.27,1511.0,59.15
208340,파멥신,1280.559,101.0,4.0,13.835,2287.0,89.54
005690,파미셀,628.239,281.0,11.21,14.837,2256.0,88.33
177830,파버나인,92.69,1990.0,79.66,108.315,809.0,31.65
037070,파세코,202.246,1013.0,40.53,44.945,1594.0,62.4
150900,파수,304.808,666.0,26.63,36.929,1749.0,68.47
037030,파워넷,219.453,939.0,37.57,84.304,1040.0,40.7
047310,파워로직스,142.557,1455.0,58.23,90.902,958.0,37.49
368770,파이버프로,440.867,440.0,17.58,29.14,1898.0,74.3
170790,파이오링크,798.076,199.0,7.93,13.244,2300.0,90.05
049120,파인디앤씨,71.81,2215.0,88.67,197.007,338.0,13.2
038950,파인디지털,1257.277,104.0,4.12,11.42,2343.0,91.74
387570,파인메딕스,537.197,323.0,12.9,29.418,1892.0,74.07
441270,파인엠텍,66.268,2264.0,90.63,102.949,851.0,33.29
106240,파인테크닉스,64.545,2282.0,91.35,73.997,1193.0,46.69
131760,파인텍,104.952,1853.0,74.17,120.648,712.0,27.85
065690,파커스,147.897,1415.0,56.63,147.615,540.0,21.11
140860,파크시스템스,303.715,671.0,26.83,45.983,1577.0,61.73
091700,파트론,212.275,969.0,38.77,33.814,1807.0,70.74
032800,판타지오,177.568,1154.0,46.18,54.335,1449.0,56.72
318010,팜스빌,1904.375,41.0,1.6,3.893,2522.0,98.75
036580,팜스코,80.389,2140.0,85.66,606.838,73.0,2.82
027710,팜스토리,95.316,1953.0,78.17,223.411,275.0,10.73
004720,팜젠사이언스,169.222,1211.0,48.46,45.713,1581.0,61.89
225590,패션플랫폼,420.991,465.0,18.58,34.431,1796.0,70.31
054300,팬스타엔터프라이즈,139.312,1478.0,59.15,76.543,1155.0,45.2
068050,팬엔터테인먼트,69.733,2240.0,89.67,72.685,1213.0,47.47
028670,팬오션,158.342,1317.0,52.7,81.688,1083.0,42.38
222110,팬젠,716.436,240.0,9.57,22.626,2053.0,80.38
271830,팸텍,338.418,595.0,23.79,31.419,1855.0,72.62
010820,퍼스텍,81.667,2127.0,85.14,450.421,104.0,4.03
016800,퍼시스,393.472,504.0,20.14,12.181,2329.0,91.19
263750,펄어비스,340.394,590.0,23.59,41.794,1652.0,64.67
251970,펌텍코리아,255.329,803.0,32.12,27.118,1939.0,75.91
001020,페이퍼코리아,171.066,1196.0,47.86,72.695,1212.0,47.43
168360,펨트론,76.55,2179.0,87.22,155.648,492.0,19.23
087010,펩트론,2481.241,25.0,0.96,11.327,2349.0,91.97
090080,평화산업,95.306,1954.0,78.21,404.793,119.0,4.62
010770,평화홀딩스,74.173,2197.0,87.95,344.762,137.0,5.33
064800,포니링크,513.354,345.0,13.78,24.402,2009.0,78.65
119500,포메탈,205.398,999.0,39.97,24.286,2012.0,78.77
389140,포바이포,100.664,1901.0,76.09,93.379,937.0,36.66
105760,포스뱅크,485.496,373.0,14.9,19.638,2141.0,83.82
022100,포스코DX,190.601,1077.0,43.09,69.701,1243.0,48.65
058430,포스코스틸리온,238.147,873.0,34.92,44.512,1603.0,62.75
009520,포스코엠텍,300.709,680.0,27.19,33.936,1804.0,70.62
047050,포스코인터내셔널,124.152,1650.0,66.04,135.886,616.0,24.09
003670,포스코퓨처엠,134.564,1524.0,60.99,138.893,593.0,23.19
189690,포시에스,753.874,220.0,8.77,5.769,2484.0,97.26
318020,포인트모바일,330.349,613.0,24.51,65.448,1291.0,50.53
256630,포인트엔지니어링,489.543,369.0,14.74,35.189,1780.0,69.68
331380,포커스에이아이,121.536,1675.0,67.04,194.954,345.0,13.47
208710,포톤,117.92,1716.0,68.68,83.657,1049.0,41.05
472850,폰드그룹,179.081,1140.0,45.61,77.846,1142.0,44.69
039980,폴라리스AI,445.811,432.0,17.26,21.223,2100.0,82.22
041910,폴라리스AI파마,1658.161,57.0,2.24,4.564,2516.0,98.51
234100,폴라리스세원,327.309,620.0,24.79,22.179,2066.0,80.89
041020,폴라리스오피스,432.507,454.0,18.14,19.745,2136.0,83.63
114630,폴라리스우노,297.825,690.0,27.59,14.527,2268.0,88.8
290720,푸드나무,44.639,2406.0,96.32,4913.097,1.0,0.0
005670,푸드웰,118.226,1713.0,68.56,97.429,903.0,35.33
094940,푸른기술,482.6,377.0,15.06,23.99,2019.0,79.04
057880,푸른소나무,31.772,2450.0,98.08,326.476,146.0,5.68
007330,푸른저축은행,,,,321.544,148.0,5.76
017810,풀무원,71.449,2221.0,88.91,299.554,169.0,6.58
093380,풍강,248.287,827.0,33.08,29.561,1889.0,73.95
023900,풍국주정,309.494,655.0,26.19,15.686,2233.0,87.43
103140,풍산,188.567,1089.0,43.57,86.267,1016.0,39.76
005810,풍산홀딩스,178.645,1146.0,45.86,18.259,2174.0,85.12
371950,풍원정밀,57.699,2337.0,93.55,250.415,231.0,9.01
370090,퓨런티어,1501.965,68.0,2.68,7.111,2454.0,96.08
445180,퓨릿,457.838,415.0,16.58,11.402,2346.0,91.85
151910,퓨처코어,105.044,1851.0,74.09,146.524,544.0,21.27
220100,퓨쳐켐,250.414,818.0,32.72,36.511,1757.0,68.78
035200,프럼파스트,762.787,211.0,8.41,11.922,2333.0,91.34
334970,프레스티지바이오로직스,60.273,2319.0,92.83,303.747,165.0,6.42
950210,프레스티지바이오파마,171.641,1189.0,47.58,38.064,1728.0,67.65
321260,프로이천,747.518,223.0,8.89,13.872,2284.0,89.42
053610,프로텍,534.004,326.0,13.02,16.715,2203.0,86.25
303360,프로티아,1513.549,67.0,2.64,6.301,2475.0,96.91
377220,프롬바이오,106.731,1829.0,73.21,65.321,1292.0,50.57
335810,프리시젼바이오,84.422,2086.0,83.5,102.505,860.0,33.65
053160,프리엠스,946.176,154.0,6.13,9.83,2391.0,93.62
405000,플라즈맵,88.688,2029.0,81.22,463.568,101.0,3.92
041590,플래스크,264.705,764.0,30.56,23.749,2022.0,79.16
