ticker,corp_name,매출액증가율(YoY),매출액증가율_순위,매출액증가율_하위(%),영업이익증가율(YoY),영업이익증가율_순위,영업이익증가율_하위(%),ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%),유동비율,유동비율_순위,유동비율_하위(%),부채비율,부채비율_순위,부채비율_하위(%)
317400,자이에스앤디,-33.54,2390.0,95.33,-98.123,2122.0,83.41,0.91,1527.0,60.03,0.15,1654.0,66.09,199.086,1031.0,41.25,95.947,913.0,35.72
33240,자화전자,35.328,290.0,11.53,-374.896,2441.0,95.95,4.26,1161.0,45.63,6.6,737.0,29.43,107.677,1821.0,72.89,79.181,1124.0,43.99
174880,장원테크,30.992,332.0,13.21,-295.786,2415.0,94.93,6.821,865.0,33.99,7.3,666.0,26.59,383.89,523.0,20.91,21.245,2098.0,82.14
49630,재영솔루텍,29.356,352.0,14.01,49.493,524.0,20.57,6.339,916.0,36.0,9.0,522.0,20.83,66.354,2262.0,90.55,190.292,362.0,14.14
417840,저스템,7.7,960.0,38.27,-1579.957,2520.0,99.06,-4.465,1822.0,71.64,-11.91,2056.0,82.17,83.643,2100.0,84.06,64.966,1297.0,50.76
950,전방,-39.607,2420.0,96.53,-73.937,1998.0,78.53,4.589,1127.0,44.3,-14.82,2104.0,84.09,579.057,304.0,12.13,16.759,2202.0,86.21
79900,전진건설로봇,7.208,983.0,39.19,-4.74,1197.0,47.03,24.27,104.0,4.05,18.46,158.0,6.28,257.883,791.0,31.64,41.994,1647.0,64.47
110020,전진바이오팜,22.909,460.0,18.32,-193.043,2347.0,92.25,36.398,34.0,1.3,6.01,809.0,32.31,933.958,159.0,6.33,6.748,2461.0,96.36
208140,정다운,-1.906,1638.0,65.32,-58.892,1878.0,73.81,9.176,609.0,23.92,8.08,595.0,23.75,170.088,1202.0,48.1,63.707,1319.0,51.63
40420,정상제이엘에스,-6.627,1898.0,75.7,-38.203,1679.0,65.99,9.048,619.0,24.31,9.56,489.0,19.51,108.52,1807.0,72.33,24.229,2013.0,78.81
45510,정원엔시스,8.177,933.0,37.19,-45.118,1743.0,68.5,2.175,1399.0,55.0,0.8,1558.0,62.26,157.31,1328.0,53.14,112.676,774.0,30.28
217190,제너셈,21.76,489.0,19.47,83.655,374.0,14.67,13.264,342.0,13.41,9.52,492.0,19.63,146.35,1425.0,57.03,73.237,1203.0,47.08
95700,제넥신,-33.748,2393.0,95.45,-9.687,1274.0,50.06,-22.81,2176.0,85.56,,,,86.931,2053.0,82.18,31.856,1847.0,72.31
72520,제넨바이오,-99.596,2506.0,99.96,-65.281,1935.0,76.05,-16.727,2095.0,82.38,,,,94.495,1968.0,78.77,71.012,1228.0,48.06
122310,제노레이,9.28,878.0,35.0,-48.976,1781.0,70.0,-2.806,1751.0,68.84,6.08,799.0,31.91,242.318,856.0,34.24,44.756,1598.0,62.55
361390,제노코,3.118,1264.0,50.4,-288.573,2409.0,94.69,-8.932,1955.0,76.87,-3.82,1868.0,74.65,162.069,1280.0,51.22,154.393,501.0,19.58
225220,제놀루션,-26.898,2333.0,93.06,29.227,679.0,26.66,-8.579,1944.0,76.44,-128.42,2425.0,96.92,640.437,275.0,10.97,32.409,1839.0,71.99
123330,제닉,77.801,112.0,4.43,-249.723,2384.0,93.71,44.901,23.0,0.87,12.07,348.0,13.87,136.329,1503.0,60.15,72.233,1217.0,47.63
381620,제닉스,3.539,1242.0,49.52,35.042,633.0,24.85,15.618,259.0,10.15,6.78,713.0,28.47,270.38,747.0,29.88,40.607,1677.0,65.65
159580,제로투세븐,-3.628,1741.0,69.43,-34.336,1633.0,64.18,0.616,1552.0,61.01,2.28,1345.0,53.74,536.516,325.0,12.98,11.454,2342.0,91.7
147830,제룡산업,-28.286,2347.0,93.62,-26.484,1519.0,59.69,8.067,716.0,28.13,13.94,285.0,11.36,1518.105,65.0,2.56,7.437,2447.0,95.81
33100,제룡전기,42.837,234.0,9.3,39.476,601.0,23.59,49.718,18.0,0.67,37.24,27.0,1.04,493.172,360.0,14.38,22.915,2039.0,79.83
79370,제우스,21.822,487.0,19.39,588.241,57.0,2.2,11.885,437.0,17.15,10.02,460.0,18.35,221.342,931.0,37.24,67.644,1264.0,49.47
54950,제이브이엠,1.495,1391.0,55.47,3.037,1068.0,41.96,15.109,282.0,11.05,19.24,144.0,5.72,222.662,927.0,37.08,40.756,1674.0,65.53
23440,제이스코홀딩스,-48.748,2448.0,97.65,75.653,404.0,15.85,-47.783,2383.0,93.71,-51.77,2337.0,93.4,52.096,2365.0,94.67,115.887,745.0,29.14
90470,제이스텍,-11.728,2060.0,82.16,1458.43,20.0,0.75,-3.735,1795.0,70.57,-9.09,2007.0,80.21,329.837,615.0,24.59,13.784,2290.0,89.66
137950,제이씨케미칼,-16.375,2184.0,87.11,-66.902,1947.0,76.52,3.538,1234.0,48.51,2.91,1242.0,49.62,90.031,2015.0,80.66,109.33,802.0,31.37
33320,제이씨현시스템,24.738,424.0,16.88,-165.31,2306.0,90.64,1.877,1430.0,56.22,1.38,1477.0,59.02,264.004,768.0,30.72,39.919,1693.0,66.27
417500,제이아이테크,32.124,317.0,12.61,113.053,301.0,11.8,11.959,433.0,16.99,15.2,243.0,9.68,165.909,1243.0,49.74,73.163,1204.0,47.12
348950,제이알글로벌리츠,1.872,1350.0,53.83,3.073,1067.0,41.92,2.859,1315.0,51.69,,,,42.207,2412.0,96.56,166.328,445.0,17.39
204270,제이앤티씨,-15.52,2164.0,86.31,-261.505,2393.0,94.06,-9.65,1972.0,77.54,-16.87,2144.0,85.69,71.344,2225.0,89.07,89.749,974.0,38.11
127120,제이에스링크,-27.524,2340.0,93.34,109.845,309.0,12.11,-42.106,2353.0,92.53,-57.28,2356.0,94.16,52.591,2363.0,94.59,117.288,737.0,28.83
194370,제이에스코퍼레이션,29.525,345.0,13.73,44.28,554.0,21.75,23.611,107.0,4.17,10.85,409.0,16.31,111.025,1784.0,71.41,260.758,217.0,8.46
26040,제이에스티나,-1.232,1598.0,63.73,346.704,105.0,4.09,-3.579,1786.0,70.22,-3.5,1848.0,73.85,340.596,589.0,23.55,25.597,1976.0,77.36
452160,제이엔비,4.701,1158.0,46.17,2.286,1079.0,42.39,5.469,1020.0,40.09,20.98,110.0,4.36,127.97,1601.0,64.08,71.791,1220.0,47.75
126880,제이엔케이글로벌,-16.837,2195.0,87.55,-11.977,1303.0,51.2,55.799,12.0,0.43,2.63,1288.0,51.46,130.012,1579.0,63.2,76.218,1161.0,45.44
322510,제이엘케이,-42.647,2429.0,96.89,78.126,396.0,15.53,-44.062,2368.0,93.12,-891.88,2500.0,99.92,551.183,318.0,12.7,51.255,1489.0,58.28
33050,제이엠아이,7.872,948.0,37.79,-8.99,1264.0,49.67,7.027,832.0,32.69,5.03,937.0,37.43,175.239,1167.0,46.7,55.552,1431.0,56.01
94970,제이엠티,33.635,306.0,12.17,-64.363,1923.0,75.58,6.35,913.0,35.88,3.22,1191.0,47.58,269.726,750.0,30.0,40.088,1691.0,66.2
418550,제이오,-27.617,2343.0,93.46,-145.385,2271.0,89.26,-5.669,1860.0,73.13,-6.58,1961.0,78.37,425.436,460.0,18.38,24.745,1997.0,78.18
25620,제이준코스메틱,-2.571,1676.0,66.84,-41.989,1710.0,67.2,-27.271,2225.0,87.49,-34.74,2269.0,90.68,142.933,1453.0,58.15,31.312,1856.0,72.66
420570,제이투케이바이오,16.356,617.0,24.58,-35.328,1649.0,64.81,-6.8,1888.0,74.23,10.95,405.0,16.15,788.442,202.0,8.05,14.749,2261.0,88.52
89790,제이티,4.973,1138.0,45.37,-78.452,2023.0,79.51,6.704,877.0,34.46,1.29,1491.0,59.58,238.812,870.0,34.8,40.876,1669.0,65.33
30000,제일기획,4.977,1137.0,45.33,4.292,1038.0,40.78,15.033,289.0,11.33,7.38,656.0,26.19,174.072,1175.0,47.02,124.32,681.0,26.64
52670,제일바이오,41.586,241.0,9.58,-47.385,1768.0,69.48,-1.329,1688.0,66.37,-7.63,1983.0,79.25,759.197,214.0,8.53,12.513,2320.0,90.83
271980,제일약품,-3.008,1710.0,68.2,-316.773,2423.0,95.24,-16.018,2084.0,81.94,-2.69,1815.0,72.53,117.603,1718.0,68.76,139.699,587.0,22.95
412540,제일엠앤에스,72.859,120.0,4.75,-7451.419,2541.0,99.88,-791.403,2542.0,99.96,-52.37,2340.0,93.52,84.166,2091.0,83.7,-1804.014,2552.0,99.92
1560,제일연마,-3.83,1750.0,69.79,-27.09,1533.0,60.24,6.159,940.0,36.94,7.02,689.0,27.51,492.262,362.0,14.46,16.986,2197.0,86.02
199820,제일일렉트릭,29.378,350.0,13.93,16.233,840.0,32.99,7.432,790.0,31.04,4.78,969.0,38.7,202.496,1010.0,40.41,41.979,1648.0,64.51
38010,제일테크노스,-24.279,2309.0,92.1,-41.196,1703.0,66.93,17.022,221.0,8.65,11.25,387.0,15.43,231.84,892.0,35.68,33.727,1809.0,70.82
2620,제일파마홀딩스,-3.012,1711.0,68.24,-155.518,2291.0,90.05,-15.815,2080.0,81.79,-1.48,1746.0,69.77,108.352,1811.0,72.49,103.576,849.0,33.22
80220,제주반도체,11.275,776.0,30.93,-46.288,1755.0,68.97,11.322,466.0,18.29,5.9,822.0,32.83,459.792,411.0,16.42,22.36,2057.0,80.53
6220,제주은행,,,,335.456,110.0,4.29,1.85,1431.0,56.25,3.01,1227.0,49.02,,,,1161.595,22.0,0.82
89590,제주항공,12.284,745.0,29.69,-52.935,1820.0,71.53,6.844,861.0,33.83,4.13,1047.0,41.82,42.168,2413.0,96.6,516.684,87.0,3.37
216080,제테마,16.697,609.0,24.26,56.093,482.0,18.91,-3.607,1788.0,70.3,6.0,810.0,32.35,36.376,2434.0,97.44,211.807,300.0,11.71
337930,젝시믹스,16.776,608.0,24.22,36.852,621.0,24.38,20.185,144.0,5.63,9.17,511.0,20.39,410.5,476.0,19.02,50.841,1499.0,58.68
229000,젠큐릭스,97.429,85.0,3.35,-23.562,1466.0,57.61,-30.839,2270.0,89.26,-166.14,2437.0,97.4,68.077,2253.0,90.19,101.683,866.0,33.88
82270,젬백스,-13.18,2096.0,83.6,387.237,94.0,3.66,-127.304,2503.0,98.43,-61.15,2364.0,94.48,35.813,2435.0,97.48,419.71,114.0,4.43
44060,조광ILI,10.965,791.0,31.52,-150.199,2278.0,89.54,-25.863,2211.0,86.94,3.86,1092.0,43.62,124.596,1645.0,65.84,59.497,1368.0,53.54
4910,조광페인트,-1.898,1636.0,65.24,-35.117,1646.0,64.69,8.748,643.0,25.26,0.97,1535.0,61.34,65.992,2265.0,90.67,106.125,831.0,32.51
4700,조광피혁,-28.695,2350.0,93.74,13.899,865.0,33.98,2.577,1351.0,53.11,8.01,603.0,24.07,882.952,174.0,6.93,13.871,2285.0,89.46
1550,조비,-10.696,2030.0,80.97,-186.473,2333.0,91.7,1.22,1497.0,58.85,4.71,977.0,39.02,127.96,1602.0,64.12,127.662,659.0,25.77
462520,조선내화,79.205,110.0,4.35,-37.149,1667.0,65.51,2.874,1312.0,51.57,4.0,1071.0,42.78,73.187,2203.0,88.19,138.391,597.0,23.35
120030,조선선재,-23.577,2301.0,91.78,-17.931,1389.0,54.58,10.73,498.0,19.55,17.06,184.0,7.32,1376.071,82.0,3.24,7.116,2453.0,96.04
34940,조아제약,-0.445,1561.0,62.25,41.177,584.0,22.93,-30.208,2259.0,88.83,-15.39,2113.0,84.45,108.414,1809.0,72.41,149.712,528.0,20.64
67000,조이시티,,,,-54.147,1831.0,71.96,-6.182,1874.0,73.68,8.13,591.0,23.59,83.58,2103.0,84.18,138.597,595.0,23.27
18470,조일알미늄,6.996,992.0,39.55,137.306,251.0,9.83,5.618,1002.0,39.38,4.03,1069.0,42.7,128.744,1594.0,63.8,111.236,789.0,30.87
2600,조흥,5.473,1105.0,44.05,33.145,649.0,25.48,1.692,1449.0,56.96,4.87,955.0,38.14,106.792,1828.0,73.17,170.498,426.0,16.65
185750,종근당,-4.97,1814.0,72.35,-59.667,1884.0,74.05,13.019,353.0,13.85,6.27,772.0,30.83,261.058,782.0,31.28,62.74,1330.0,52.06
63160,종근당바이오,7.111,987.0,39.35,-154.353,2289.0,89.97,6.85,860.0,33.79,6.38,760.0,30.35,127.052,1617.0,64.72,117.154,738.0,28.87
1630,종근당홀딩스,8.863,902.0,35.95,108.679,314.0,12.31,4.816,1101.0,43.27,3.71,1108.0,44.26,87.341,2047.0,81.94,76.024,1163.0,45.52
33340,좋은사람들,9.224,882.0,35.16,0.679,1112.0,43.69,0.603,1553.0,61.05,1.44,1462.0,58.42,359.83,562.0,22.47,42.788,1636.0,64.04
36930,주성엔지니어링,43.775,229.0,9.1,235.884,145.0,5.66,19.756,150.0,5.86,23.74,82.0,3.24,207.679,984.0,39.37,74.169,1192.0,46.65
109070,주성코퍼레이션,187.49,34.0,1.32,-381.824,2442.0,95.99,18.745,174.0,6.81,5.47,882.0,35.23,375.389,538.0,21.51,36.375,1760.0,68.9
44380,주연테크,21.983,481.0,19.15,-37.669,1672.0,65.71,-7.125,1898.0,74.63,-5.47,1932.0,77.21,1054.713,132.0,5.25,15.246,2243.0,87.82
72020,중앙백신,8.896,899.0,35.83,-17.668,1382.0,54.31,6.727,875.0,34.38,12.63,327.0,13.03,436.65,450.0,17.98,18.686,2167.0,84.84
440,중앙에너비스,-10.208,2010.0,80.17,136.208,253.0,9.91,-1.691,1707.0,67.11,-3.51,1849.0,73.89,458.576,413.0,16.5,7.177,2452.0,96.0
51980,중앙첨단소재,-28.916,2353.0,93.85,,,,-95.943,2482.0,97.6,-41.72,2306.0,92.16,721.914,236.0,9.41,28.805,1905.0,74.58
228760,지노믹트리,-30.886,2368.0,94.45,-11.501,1298.0,51.0,-8.334,1936.0,76.12,-648.24,2492.0,99.6,2055.682,34.0,1.32,5.112,2504.0,98.04
314130,지놈앤컴퍼니,94.073,89.0,3.51,-56.076,1859.0,73.06,-25.26,2202.0,86.59,-87.22,2397.0,95.8,308.354,657.0,26.27,48.726,1540.0,60.28
13890,지누스,-3.348,1728.0,68.91,-129.691,2233.0,87.77,-1.047,1675.0,65.85,-0.59,1707.0,68.21,152.89,1366.0,54.67,77.213,1145.0,44.81
389030,지니너스,-7.345,1920.0,76.58,21.639,764.0,30.0,-43.275,2361.0,92.84,-189.91,2445.0,97.72,183.443,1114.0,44.57,48.801,1535.0,60.09
263860,지니언스,15.653,633.0,25.22,52.155,506.0,19.86,20.333,142.0,5.55,19.84,136.0,5.4,533.134,327.0,13.06,22.035,2075.0,81.24
303030,지니틱스,63.526,140.0,5.55,-104.664,2146.0,84.35,3.94,1193.0,46.89,0.52,1603.0,64.05,233.405,885.0,35.4,63.106,1324.0,51.82
36180,지더블유바이텍,-41.42,2424.0,96.69,10.538,917.0,36.02,-42.686,2359.0,92.76,-38.53,2285.0,91.32,32.812,2445.0,97.88,63.63,1320.0,51.66
208350,지란지교시큐리티,-3.284,1726.0,68.83,-25.0,1491.0,58.59,-2.587,1744.0,68.57,4.04,1064.0,42.5,392.518,509.0,20.34,33.707,1810.0,70.86
144510,지씨셀,-6.981,1908.0,76.1,-590.553,2477.0,97.37,-15.089,2068.0,81.31,-11.46,2050.0,81.93,51.535,2369.0,94.83,25.085,1989.0,77.87
358570,지아이이노베이션,-99.54,2505.0,99.92,-9.464,1271.0,49.94,-116.688,2497.0,98.19,,,,420.347,466.0,18.62,57.556,1398.0,54.72
382480,지아이텍,3.123,1262.0,50.32,-32.379,1612.0,63.35,6.434,904.0,35.52,8.06,598.0,23.87,256.843,798.0,31.92,30.128,1883.0,73.72
382800,지앤비에스 에코,-20.776,2266.0,90.38,-36.313,1659.0,65.2,12.333,403.0,15.81,16.46,202.0,8.04,536.984,324.0,12.94,21.289,2095.0,82.02
51160,지어소프트,7.52,967.0,38.55,91.31,356.0,13.96,13.466,328.0,12.86,5.32,897.0,35.83,341.47,587.0,23.47,40.665,1676.0,65.61
53050,지에스이,-7.784,1933.0,77.09,12.014,898.0,35.27,3.811,1208.0,47.48,3.15,1202.0,48.02,79.675,2148.0,85.98,152.539,518.0,20.25
119850,지엔씨에너지,35.993,285.0,11.33,187.616,189.0,7.39,27.342,68.0,2.64,14.01,280.0,11.16,167.47,1229.0,49.18,64.26,1304.0,51.04
65060,지엔코,-17.543,2207.0,88.03,-149.707,2277.0,89.5,-6.422,1881.0,73.96,-3.24,1838.0,73.45,79.597,2150.0,86.06,88.689,988.0,38.66
204840,지엘팜텍,0.057,1519.0,60.57,-45.233,1746.0,68.62,-14.632,2059.0,80.96,-6.79,1964.0,78.49,136.655,1500.0,60.03,115.785,747.0,29.22
13870,지엠비코리아,5.182,1121.0,44.69,10.299,925.0,36.34,5.331,1041.0,40.91,3.12,1205.0,48.14,105.331,1848.0,73.97,120.849,708.0,27.69
71320,지역난방공사,-9.697,1987.0,79.25,4.201,1041.0,40.9,9.624,580.0,22.78,9.19,509.0,20.31,62.004,2308.0,92.39,268.665,205.0,7.99
311320,지오엘리먼트,151.401,44.0,1.72,598.149,55.0,2.12,5.82,983.0,38.63,11.87,358.0,14.27,318.52,639.0,25.55,24.924,1992.0,77.99
388050,지투파워,12.163,747.0,29.77,-488.217,2465.0,96.89,12.217,414.0,16.25,6.62,733.0,29.27,191.399,1068.0,42.73,74.648,1184.0,46.34
88790,진도,-21.674,2276.0,90.78,-69.593,1971.0,77.47,0.845,1535.0,60.35,2.59,1296.0,51.78,252.73,810.0,32.4,24.877,1993.0,78.03
18120,진로발효,1.387,1405.0,56.03,43.21,566.0,22.22,12.57,384.0,15.07,11.37,382.0,15.23,891.232,171.0,6.81,10.179,2382.0,93.26
109820,진매트릭스,2.082,1336.0,53.27,-35.572,1650.0,64.84,-17.69,2110.0,82.97,-16.39,2132.0,85.21,415.953,470.0,18.78,48.01,1552.0,60.75
86060,진바이오텍,4.382,1173.0,46.77,-2.756,1163.0,45.69,5.772,989.0,38.87,4.63,985.0,39.34,304.048,670.0,26.79,41.23,1661.0,65.02
36890,진성티이씨,-19.501,2244.0,89.51,-38.261,1681.0,66.06,8.479,673.0,26.44,6.26,775.0,30.95,183.188,1116.0,44.65,73.605,1198.0,46.89
363250,진시스템,34.64,299.0,11.89,6.657,995.0,39.09,-36.255,2321.0,91.27,-837.58,2499.0,99.88,393.317,506.0,20.22,36.656,1755.0,68.7
3780,진양산업,1.553,1384.0,55.19,8.274,966.0,37.95,16.553,231.0,9.05,9.29,504.0,20.11,131.916,1557.0,62.31,49.089,1530.0,59.89
7370,진양제약,20.942,501.0,19.95,34.857,638.0,25.05,28.465,59.0,2.28,10.33,433.0,17.27,219.032,940.0,37.61,89.838,970.0,37.96
10640,진양폴리우레탄,-0.869,1578.0,62.93,0.26,1118.0,43.92,9.742,571.0,22.42,7.35,659.0,26.31,135.289,1512.0,60.51,75.393,1172.0,45.87
100250,진양홀딩스,5.807,1075.0,42.86,39.8,595.0,23.36,4.815,1102.0,43.31,1.71,1425.0,56.94,191.046,1070.0,42.81,51.222,1490.0,58.32
51630,진양화학,-13.274,2101.0,83.8,92.786,350.0,13.72,-12.581,2028.0,79.74,-16.88,2145.0,85.73,794.322,200.0,7.97,111.63,784.0,30.67
272450,진에어,14.409,668.0,26.62,-10.457,1279.0,50.26,51.15,15.0,0.55,11.16,395.0,15.75,116.837,1728.0,69.16,430.649,108.0,4.19
285800,진영,10.736,806.0,32.12,24.488,737.0,28.94,-8.599,1945.0,76.48,-8.59,2002.0,80.01,146.658,1423.0,56.95,64.032,1308.0,51.19
11000,진원생명과학,-11.15,2043.0,81.48,-11.017,1289.0,50.65,-49.252,2388.0,93.9,-120.49,2421.0,96.76,67.368,2257.0,90.35,76.782,1151.0,45.05
2780,진흥기업,-4.378,1784.0,71.15,-109.177,2173.0,85.41,0.813,1536.0,60.39,-0.65,1712.0,68.41,228.468,898.0,35.92,102.629,857.0,33.53
85660,차바이오텍,9.55,865.0,34.48,523.824,65.0,2.52,-2.116,1730.0,68.02,-5.71,1935.0,77.33,71.898,2212.0,88.55,205.263,311.0,12.14
261780,차백신연구소,26.021,404.0,16.08,19.894,785.0,30.83,-32.114,2281.0,89.69,,,,463.834,408.0,16.3,70.433,1236.0,48.37
351870,차이커뮤니케이션,4.212,1188.0,47.37,-58.777,1877.0,73.77,-0.72,1657.0,65.15,6.04,802.0,32.03,127.112,1615.0,64.64,208.065,307.0,11.99
9310,참엔지니어링,-14.897,2146.0,85.59,27.583,696.0,27.33,-34.89,2308.0,90.76,-55.22,2350.0,93.92,84.497,2083.0,83.38,852.377,44.0,1.68
94850,참좋은여행,,,,-68.905,1966.0,77.27,3.651,1219.0,47.92,2.47,1312.0,52.42,161.038,1292.0,51.7,78.127,1139.0,44.58
4650,창해에탄올,18.063,579.0,23.06,19.184,794.0,31.18,9.404,597.0,23.45,12.65,326.0,12.99,136.182,1505.0,60.23,39.26,1705.0,66.75
278280,천보,-20.682,2263.0,90.26,182.813,194.0,7.59,-8.445,1939.0,76.24,-15.7,2118.0,84.65,50.517,2377.0,95.15,142.911,566.0,22.13
650,천일고속,1.633,1376.0,54.87,2.351,1077.0,42.31,-25.325,2204.0,86.66,-11.78,2054.0,82.09,17.942,2480.0,99.28,279.814,193.0,7.52
362320,청담글로벌,-1.477,1614.0,64.37,19.739,787.0,30.91,4.267,1160.0,45.59,2.93,1239.0,49.5,206.704,992.0,39.69,117.992,730.0,28.55
66360,체리부로,-4.04,1763.0,70.31,-86.368,2067.0,81.24,-8.393,1937.0,76.16,0.75,1568.0,62.65,59.027,2328.0,93.19,181.009,386.0,15.08
33250,체시스,84.194,100.0,3.95,2.426,1076.0,42.27,16.898,222.0,8.69,5.18,912.0,36.43,82.119,2121.0,84.9,115.138,755.0,29.53
47820,초록뱀미디어,-12.864,2088.0,83.28,5075.425,4.0,0.12,14.568,301.0,11.8,-7.32,1974.0,78.89,222.193,929.0,37.16,25.95,1967.0,77.01
94360,칩스앤미디어,-1.792,1630.0,65.0,-32.062,1606.0,63.11,13.459,330.0,12.94,19.51,138.0,5.48,1046.193,134.0,5.33,10.817,2359.0,92.36
16920,카스,-0.018,1530.0,61.01,-27.194,1534.0,60.28,1.953,1420.0,55.82,2.31,1339.0,53.5,84.001,2096.0,83.9,147.821,537.0,20.99
284620,카이노스메드,120.853,64.0,2.51,-26.671,1525.0,59.93,-112.637,2494.0,98.07,,,,97.995,1931.0,77.29,82.875,1070.0,41.87
35720,카카오,4.164,1190.0,47.45,-0.14,1123.0,44.12,-1.164,1679.0,66.01,5.85,828.0,33.07,126.946,1618.0,64.76,84.847,1032.0,40.38
293490,카카오게임즈,-13.58,2110.0,84.16,-74.6,2001.0,78.65,,,,3.05,1215.0,48.54,89.13,2027.0,81.14,,,
323410,카카오뱅크,18.106,578.0,23.02,26.834,701.0,27.53,6.953,844.0,33.16,20.6,115.0,4.56,,,,860.306,42.0,1.61
377300,카카오페이,24.518,427.0,17.0,1.585,1094.0,42.98,-1.12,1677.0,65.93,-7.5,1980.0,79.13,164.124,1260.0,50.42,131.039,645.0,25.23
140430,카티스,5.519,1101.0,43.89,-15.67,1354.0,53.2,-19.15,2130.0,83.75,5.03,937.0,37.43,122.858,1663.0,66.56,70.229,1238.0,48.45
42000,카페24,11.581,767.0,30.57,1978.138,13.0,0.47,12.043,428.0,16.8,10.56,420.0,16.75,170.215,1200.0,48.02,58.782,1374.0,53.78
6380,카프로,-90.644,2501.0,99.76,-17.952,1390.0,54.62,0.0,1603.0,63.02,-457.91,2481.0,99.16,701.211,246.0,9.81,171.229,422.0,16.49
313760,캐리,-2.471,1671.0,66.64,-0.366,1125.0,44.2,-78.93,2462.0,96.81,-49.16,2327.0,93.0,44.924,2405.0,96.28,110.558,791.0,30.94
317530,캐리소프트,-33.075,2387.0,95.21,-1.817,1144.0,44.95,-54.816,2404.0,94.53,-63.6,2365.0,94.52,176.504,1162.0,46.5,52.056,1480.0,57.93
71850,캐스텍코리아,-8.322,1947.0,77.65,8.844,950.0,37.32,-12.276,2022.0,79.5,-6.32,1953.0,78.05,95.749,1949.0,78.01,164.572,450.0,17.59
210120,캔버스엔,-45.144,2439.0,97.29,838.577,36.0,1.38,-34.959,2309.0,90.79,-53.17,2343.0,93.64,93.465,1979.0,79.22,133.245,630.0,24.64
50110,캠시스,-24.451,2310.0,92.14,-263.433,2395.0,94.14,-24.223,2192.0,86.19,-3.1,1833.0,73.25,103.929,1866.0,74.69,218.358,289.0,11.28
452300,캡스톤파트너스,1.933,1343.0,53.55,-190.263,2341.0,92.02,5.783,987.0,38.79,22.65,91.0,3.6,215.388,951.0,38.05,14.824,2257.0,88.37
451760,컨텍,336.219,19.0,0.72,22.069,760.0,29.85,-12.841,2032.0,79.9,-17.66,2155.0,86.13,207.666,985.0,39.41,48.109,1548.0,60.6
900310,컬러레이,-4.279,1773.0,70.71,-96.804,2113.0,83.05,0.32,1584.0,62.27,0.41,1615.0,64.53,471.163,393.0,15.7,18.865,2159.0,84.53
78340,컴투스,-6.178,1880.0,74.98,-118.465,2207.0,86.75,-13.293,2043.0,80.33,0.88,1546.0,61.78,102.817,1877.0,75.13,56.779,1413.0,55.31
63080,컴투스홀딩스,,,,1408.359,22.0,0.83,-17.501,2109.0,82.93,-33.86,2263.0,90.44,32.042,2448.0,98.0,156.316,488.0,19.08
307930,컴퍼니케이,-4.957,1813.0,72.31,-165.806,2307.0,90.68,2.852,1316.0,51.73,21.64,102.0,4.04,,,,3.738,2525.0,98.86
79190,케스피온,-47.956,2446.0,97.57,-508.782,2470.0,97.09,-18.997,2129.0,83.71,-16.48,2135.0,85.33,158.235,1319.0,52.78,98.912,889.0,34.78
263700,케어랩스,1.66,1371.0,54.67,-61.528,1901.0,74.71,-30.251,2260.0,88.87,-5.36,1926.0,76.97,117.334,1721.0,68.88,160.572,468.0,18.29
214370,케어젠,4.263,1185.0,47.25,-15.177,1346.0,52.89,14.353,306.0,12.0,41.47,18.0,0.68,1195.195,112.0,4.45,7.947,2439.0,95.5
221980,케이디켐,5.529,1098.0,43.77,19.452,790.0,31.03,5.375,1035.0,40.68,11.97,352.0,14.03,261.965,778.0,31.12,30.762,1870.0,73.21
38530,케이바이오,180.017,38.0,1.48,-241.322,2379.0,93.51,-8.49,1942.0,76.36,1.04,1523.0,60.86,735.219,224.0,8.93,9.401,2402.0,94.05
1620,케이비아이동국실업,2.923,1283.0,51.16,-240.504,2378.0,93.47,12.162,416.0,16.33,-0.95,1723.0,68.85,80.49,2139.0,85.62,238.52,259.0,10.11
192250,케이사인,10.12,846.0,33.72,-69.379,1970.0,77.43,0.388,1578.0,62.04,2.52,1305.0,52.14,105.647,1842.0,73.73,65.792,1287.0,50.37
431190,케이쓰리아이,6.455,1029.0,41.02,-433.78,2452.0,96.38,-12.46,2026.0,79.66,-26.79,2225.0,88.92,784.589,205.0,8.17,13.046,2308.0,90.36
29460,케이씨,1.577,1382.0,55.11,-57.853,1873.0,73.61,5.975,964.0,37.88,3.79,1104.0,44.1,311.868,652.0,26.07,22.074,2074.0,81.2
2380,케이씨씨,5.889,1069.0,42.62,50.743,519.0,20.37,5.594,1004.0,39.46,7.07,684.0,27.31,123.635,1655.0,66.24,160.126,472.0,18.45
344820,케이씨씨글라스,13.289,706.0,28.13,-39.823,1696.0,66.65,2.483,1364.0,53.62,3.0,1229.0,49.1,187.978,1093.0,43.73,67.522,1266.0,49.55
115500,케이씨에스,-38.106,2416.0,96.37,-37.141,1666.0,65.47,10.438,525.0,20.61,6.71,722.0,28.83,276.033,732.0,29.28,26.468,1952.0,76.42
281820,케이씨텍,34.34,300.0,11.93,52.226,505.0,19.82,11.276,470.0,18.45,12.92,318.0,12.67,678.607,261.0,10.41,13.965,2283.0,89.39
