ticker,keyword1,keyword2,keyword3,keyword4,keyword5,keyword6,keyword7,keyword8,keyword9,keyword10,keyword11,keyword12,keyword13,keyword14,keyword15,keyword16,keyword17,keyword18,keyword19,keyword20
261200,국산화(2회),안팔아줄게(2회),외국인이(1회),매수하더니(1회),만주(1회),최저(1회),전환가(1회),덤벼들다(1회),뉴스(1회),외산(1회),의존(1회),수술대(1회),수술조명(1회),수출까지(1회),덴티스(1회),관련(1회),최신(1회),신사업이(1회),전망이(1회),덴티스는(1회)
145720,인도(4회),신한투자(4회),주입성(2회),한번가보자(2회),프로먹기도(2회),다른(2회),임플란트는(2회),모건스탠리(2회),뉴스도(2회),돈도(2회),임플란트(2회),코스피(2회),찍어도(2회),목적(2회),매도(2회),쪼아리다가(1회),금일입성완료(1회),프로먹을라구(1회),들어왔심더(1회),주주들(1회)
067990,교대근무도(2회),기다리면(1회),다른(1회),주식은(1회),권오수(1회),특검으로(1회),깜빵가야(1회),주가가(1회),올라가려나그냥(1회),던져야(1회),3년을(1회),,,,,,,,,
006620,매출(5회),적합판정(5회),식약처(4회),무상증자(4회),취소(3회),주식(3회),투자(3회),GMP(3회),회장님(2회),개선(2회),업계(2회),의견(2회),취소제(2회),제형(2회),과도(2회),작성(2회),제도(2회),볼린져(2회),밴드(2회),신약개발(1회)
100130,상원표결(1회),로통과되었네요악재(1회),토출로(1회),내일장은전약(1회),후강차트형상을(1회),될것같네요(1회),분할매수(1회),해볼생각인데어찌생각들(1회),에휴(1회),아직(1회),녹슬겠다(1회),IRA(1회),51대(1회),49로통과되었네요악재(1회),2850사이(1회),후강차트형(1회),로통과되었네요악재(1회),내일장은전약(1회),분할매수(1회),해볼생각인데어찌생각들(1회)
005160,동국산업(5회),유증(4회),내부자(4회),사악한(3회),칼라강판에도(2회),투자자(2회),주가도(2회),개미들은(2회),금액이(2회),종신형도(2회),https(2회),daum(2회),net(2회),외국인(1회),상법개정되야들어올듯이번주안에결정되것지(1회),과욕부리지안코시간즐기는넘은(1회),니케를(1회),냉장고(1회),가전에(1회),관세부과한다는데(1회)
303810,한숨만(2회),샘쥐도(2회),이름만들어도(2회),시외상안가(1회),추카드려요(1회),참나(1회),씨케이보다(1회),폭포수인가(1회),우울햐(1회),기다리기(1회),지루한(1회),동국(1회),고구마(1회),장에서(1회),종목들은(1회),안가냐구(1회),링크나(1회),내종목만(1회),종목만(1회),좋은(1회)
460850,까지보유자(2회),받아도(2회),중간배당(1회),부산공장(1회),동국씨엠부산공장(1회),만평부산(1회),있어서평당(1회),천만원만(1회),조원근데(1회),시총은(1회),억그래서(1회),상법개정웃음만(1회),나오지요(1회),대단하다(1회),뭐임(1회),PBR(1회),30까지보유자(1회),10만평부산(1회),1천만원만(1회),1조원근데(1회)
075970,입성(3회),찍고(1회),원에(1회),했지만나야(1회),싸게(1회),샀지만불과(1회),원대에(1회),입성했던(1회),세력하고(1회),개미들은(1회),어떻게(1회),하냐(1회),세력(1회),,,,,,,
460860,배당(2회),도박으로도(2회),주가도(2회),셧다운(2회),가격정상화(2회),유도(2회),세아베스틸이랑(1회),차이나네(1회),배당생각하면(1회),떨어졌다고(1회),버텨(1회),조윤선(1회),장관이(1회),지수(1회),양봉엔음봉음봉엔음봉(1회),매력적이야(1회),개잡주(1회),고물상(1회),만원찍고(1회),칩세주야(1회)
086450,보시길국제적으로도(2회),쪼개기(2회),좋아도(2회),동국제약(1회),화장품(1회),이미지(1회),사명(1회),변경(1회),먹히는(1회),그럴듯한(1회),영어(1회),회사명(1회),더이상(1회),안하겠다고(1회),약속해라(1회),약속(1회),매도세를(1회),실적이(1회),주주가치(1회),훼손하는(1회)
001230,인적분할로(1회),주주들(1회),알거지만들어놓고(1회),경영권승계작업에(1회),윤석열은(1회),사면시켜준건가(1회),인적(1회),,,,,,,,,,,,,
004140,북극항로(4회),개미들(3회),동방(3회),모자(3회),개미만(2회),사고(2회),주가(2회),드글드글(2회),텔레그램(2회),동방은(2회),입성(2회),팔어도(2회),만회하자(2회),시디즈(2회),무증발표(2회),대박이네요(2회),출범(2회),전담팀가동(2회),KCTC(2회),1900원(2회)
240550,동방(3회),미용(2회),가치가(2회),동방측에서도(2회),가치를(2회),승인도(2회),승인(2회),파마(2회),휴젤(2회),뷰티도(2회),가자(2회),의료(1회),대장주다(1회),한방의료(1회),투자한다는(1회),매수(1회),매출(1회),이익율(1회),목표로(1회),시세(1회)
099410,문자(8회),조선사나(3회),가네흑자(2회),잡주(2회),메인이(2회),공매도(2회),건의(2회),공매도세력(2회),수익률(2회),청개구리(1회),지수와(1회),나봐야임원급여만(1회),증가하고주주한테(1회),원한푼없네(1회),인수가액도되지않넉(1회),동방신기(1회),해체하지않았나요(1회),조선주에(1회),동방선기를(1회),주가(1회)
005960,적자야(2회),원이라도(2회),일감(2회),적자(2회),주택사업은(1회),수주관련(1회),공시(1회),거래량(1회),수주공시만(1회),음봉이네(1회),수주(1회),10원이라도(1회),완전(1회),기업이(1회),두개나(1회),올라가는게(1회),맞지않나(1회),적네(1회),받는거(1회),받으면(1회)
026960,공매도(10회),경영진은(5회),물러나라(5회),글썼더니지들도(2회),인간들이(2회),유도(2회),동서(2회),매수(2회),정배열(2회),급등시점도(2회),급등하지일봉도(2회),주봉도(2회),꿈적도(2회),추가(2회),소액주주(2회),단한번도(2회),널리(2회),수출은(2회),회사(2회),없음공산국가도(2회)
002210,동성(26회),환자(21회),가능성(18회),임상(17회),동성제약(16회),거래(13회),PDT(13회),매도(11회),치료(10회),객관적(10회),광역학치료(9회),주주(9회),연구자(8회),연구자주도(8회),하한가(8회),회생절차(7회),췌장암(7회),종양(7회),주가(7회),세력(7회)
102260,상법개정(2회),자사주(2회),바이오플라스틱(2회),유지시추가매수도(2회),동성도(2회),동성(2회),물량청소(1회),대량거래로(1회),태광산업이(1회),교환사채(1회),발행을(1회),주가가(1회),급락했다(1회),상법(1회),개정안(1회),소각(1회),피하기(1회),꼼수(1회),비판이(1회),투자심리가(1회)
033500,무상증자(4회),동성(4회),동성화인텍(3회),동성화(3회),매도(2회),기관(2회),외인(2회),한국카본은(2회),순매수중이네동성도(2회),수급(2회),가자(2회),메리츠가(2회),투자제안한건만봐도(2회),시디즈(2회),per(2회),수급현황(1회),개인(1회),매수연기금(1회),한국카본(1회),매수(1회)
025950,외쿡인도(2회),이재명(2회),동신건설(2회),시디즈(2회),상갈듯(2회),달려보자(2회),우낀예기(1회),튀네(1회),고생했네(1회),하방(1회),가즈아(1회),골로(1회),부동산정책(1회),대통령(1회),작품부동산투기꾼들(1회),근절해야(1회),세력은(1회),튀었네(1회),고점에서(1회),거래량(1회)
000640,동아(1회),쏘시오패스냐(1회),주가왜이래(1회),에라이(1회),주가(1회),대분분일본제약사(1회),카피해서(1회),팔구그건(1회),그렇다치구코스피(1회),시대에이(1회),주식만(1회),때려치고(1회),주주(1회),주식(1회),매입하고가족회사로(1회),경영해라(1회),개판으로(1회),한심하다(1회),CFO(1회),뭐하냐(1회)
170900,동아(2회),성조숙증(2회),중추성(2회),디페렐린의(2회),국내(2회),전립선암(1회),치료제(1회),디페렐린(1회),성분명(1회),트립토렐린(1회),공동판매(1회),협약을(1회),체결했다고(1회),밝혔다(1회),생식샘(1회),자극(1회),방출(1회),호르몬(1회),작용제로(1회),마케팅(1회)
088130,,,,,,,,,,,,,,,,,,,,
028100,문자(6회),교주탄생(2회),마시고단기투자자(2회),장기투자자(2회),공매도(2회),공매도세력(2회),SOC(2회),책장수(1회),에코프로(1회),개미지옥(1회),현혹될(1회),미수(1회),미친듯이(1회),이벤트(1회),주가만(1회),영향(1회),정책이(1회),조정(1회),매수기회로(1회),삼으세요지진(1회)
041930,동아화성(6회),아끼시더군요그래도(2회),흘러가네지겹지도(2회),돔황챠(1회),뭔가요(1회),술자리에(1회),직원분이(1회),기분좋게(1회),술먹는도중(1회),분위기가(1회),띠용되길래조심스레(1회),직원분께(1회),걱정하며(1회),주가얘기를(1회),꺼내봤습니다(1회),다시한번주가에(1회),질문을(1회),던져보았습니다그러자본인은(1회),주식얘기를(1회),하러온게(1회)
001520,,,,,,,,,,,,,,,,,,,,
084670,추격매수하면(1회),개물립니다(1회),천원대로(1회),회귀할(1회),매수를(1회),상장폐지를(1회),일찍시직해서(1회),해먹네(1회),장난치네(1회),고속으로(1회),찌르네(1회),익절(1회),수익감사(1회),거래량이(1회),작전(1회),마이하네(1회),휴우(1회),6천원대로(1회),2번(1회),수익감(1회)
082640,상법도(2회),찬성(2회),상한가(1회),가즈아(1회),한국경제(1회),뉴스상법개정안(1회),국회통과(1회),진입기회(1회),통과될거(1회),이가격은곧(1회),볼수없을듯(1회),속보(1회),주주충실의무(1회),상법(1회),전환(1회),youtu(1회),https(1회),naver(1회),xlbqcxZp(1회),
079960,풍력(6회),태양광(3회),중국산(3회),대주주의(2회),주가조작과(2회),주가부양(2회),무능력의(2회),중형주(2회),태양광과(2회),금지된(2회),외국(2회),무능력(2회),중형(2회),동피(1회),하루거래량(1회),주대한민국(1회),코스피(1회),종지수(1회),포인트동피(1회),동피상장(1회)
008970,알래스카(123회),LNG(100회),동양철관(62회),상한가(58회),트럼프(49회),미국(44회),매도(38회),버검(31회),가스(28회),관세협상(28회),한미(27회),대장주(26회),참여(25회),관세(24회),협상(23회),프로젝트(22회),협력(22회),가스관의(22회),액화(22회),에너지(21회)
228340,국힘도(2회),이자(2회),악덕기업(2회),대여(2회),상수씨(1회),상법(1회),개정(1회),찬성했데가져간(1회),돌려놓으소주주로서(1회),경고합니다(1회),동양파일(1회),혹시나(1회),역시나(1회),연장연말에(1회),연장(1회),어떻게든(1회),낼름(1회),고민하는건(1회),아니겠지(1회),찬성(1회)
094170,매수(3회),만원까지는(2회),세계최초라는(2회),제도적(2회),유혹에(2회),사업화(2회),주가가(2회),매수도(2회),반등해도(2회),공매도(2회),세력들도(2회),본계약도(2회),상승장에(2회),지수와(2회),사기주(2회),보여주기(2회),계약정도로도(2회),신뢰도(2회),능력도(2회),주식담당(2회)
013120,만원(1회),절대안된다까더라(1회),1만원(1회),,,,,,,,,,,,,,,,,
018500,믿습니다(1회),은우님(1회),믿음만이(1회),재물로(1회),가족(1회),갑니다(1회),친구돈까지(1회),풀로(1회),땡겼어요(1회),어린(1회),양은(1회),하나님이(1회),자기를(1회),준비하시리라(1회),무조건(1회),배가는가격임갓은우(1회),아멘(1회),1년언에(1회),2배가는가격임갓은우(1회),년언에(1회)
006040,,,,,,,,,,,,,,,,,,,,
014820,음봉마감(4회),조직문화도(2회),기관이(2회),망가뜨려도(2회),뮈하냐(1회),따돌림으로(1회),대표가(1회),직원을(1회),따돌리는(1회),기업은(1회),썩었으며(1회),사업밖에(1회),개관애들이랑(1회),세금(1회),하청기업(1회),상폐해라(1회),자진상폐가(1회),적자에주가는(1회),가지고모기업(1회),하청으로만(1회)
109860,금일(1회),만원(1회),거래중(1회),입니다상법개정(1회),통과되면(1회),없어져야할(1회),주식(1회),순위(1회),63만원(1회),1순위(1회),,,,,,,,,,
023790,,,,,,,,,,,,,,,,,,,,
005290,무상증자(4회),종가에(2회),분할(2회),매수(2회),삼성전자(2회),동진쎄미켐(2회),시디즈(2회),몇종목(1회),비중(1회),추가매수(1회),몰빵하고오전에(1회),몰빵(1회),비중이(1회),손절또한(1회),매도가(1회),단독(1회),개발(1회),성공(1회),차세대(1회),반도체(1회)
025900,기사떴다(1회),진퇴양난(1회),외인개관(1회),던지네(1회),상폐좀(1회),creditnews(1회),news(1회),articleView(1회),idxno(1회),1172진퇴양난(1회),,,,,,,,,,
000150,에이비온(7회),신영기(6회),부단장(5회),바이오(5회),정책(5회),기술수출(5회),두산(4회),불닭(3회),스프(3회),매출(3회),이재명(3회),더불어민주당(3회),목표가(2회),그냥(2회),복구하고도(2회),가겠네(2회),불닭도(2회),라면도(2회),흑두산도(2회),산업부(2회)
454910,에이비온(7회),신영기(6회),부단장(5회),바이오(5회),정책(5회),기술수출(5회),대표(5회),두산(4회),레인보우도(4회),거지같은(4회),매도(4회),주식은(3회),이재명(3회),더불어민주당(3회),세력(3회),팔아라(2회),두산로보틱스(2회),개미가(2회),공매도(2회),추가매수(2회)
241560,투자(10회),상한가(9회),매도(8회),에이비온(7회),신영기(6회),바이오(5회),정책(5회),기술수출(5회),공매도(4회),진짜(4회),주식(4회),사업(3회),두산밥캣이(3회),추진(3회),기술을(3회),만원(3회),하락(3회),실적(3회),마음(3회),이재명(3회)
131970,공매도(7회),반도(6회),물타기(5회),증권사(5회),세력(4회),반도체(4회),테스형(4회),매도(4회),진짜(4회),주식(3회),공매(3회),리포트를(3회),투자(3회),실적(2회),아놔(2회),자라(2회),밸류업에서도(2회),테스나(2회),매도의견(2회),증권사에서도(2회)
336260,투자(14회),미국(11회),수소(11회),두퓨(9회),연료전지(9회),공매도(9회),수출(7회),com(7회),종가(6회),산업(6회),수주(6회),에너지(6회),정책(5회),경쟁력(5회),기대감(5회),상원(4회),세제(4회),예상(4회),리스크(4회),프로젝트(4회)
016740,두올(2회),시디즈(2회),상갈듯(2회),,,,,,,,,,,,,,,,,
176750,터질려나(1회),믿음(1회),신뢰(1회),깨지기(1회),일보직전임(1회),오르는데(1회),듀켐은(1회),내려가네덥네(1회),,,,,,,,,,,,
203650,아무도(2회),털지도(2회),더먹여주자(2회),흘러내림이번도(2회),얘는(1회),안사는(1회),천원(1회),깨질(1회),매수금지(1회),차매수(1회),하락(1회),차트(1회),망함개미들만(1회),고점에(1회),물리고(1회),징징거림남들(1회),개미들만(1회),찬티들(1회),죽누(1회),거래량(1회)
223250,개미들(2회),세력이(1회),공시에(1회),몰렸다가(1회),참다참다(1회),던지는중이지(1회),바닥에(1회),입질준비나(1회),장대(1회),양봉이(1회),매집(1회),주포애들(1회),일봉으로(1회),양봉(1회),팔아먹는다(1회),트렌이야(1회),며칠동안꼬라박기만하네탈출기회(1회),매집봉(1회),올려서(1회),중력으로(1회)
060570,무상증자(4회),사갈가(2회),드림어스컴퍼니(2회),시디즈(2회),하이브가(1회),이수만이(1회),뉴가사갈가(1회),스포티아(1회),사가라(1회),답글하반기(1회),최고(1회),대박주(1회),기대(1회),알바들(1회),속삭임에(1회),현혹(1회),프로(1회),잡아뺀다(1회),좋은소식(1회),10프로(1회)
362990,jackpot(2회),Korea(2회),보호예수(1회),stock(1회),reversal(1회),Trump(1회),TikTok(1회),announcement(1회),Elon(1회),Musk(1회),tunnelSell(1회),hold(1회),우째(1회),될까나(1회),과연(1회),life(1회),passing(1회),leave(1회),eats(1회),out(1회)
192650,만도(2회),만주(2회),가자(2회),놈도(2회),주식(1회),최악이다(1회),주가조작(1회),제약주(1회),자사주(1회),횡보하냐(1회),매입(1회),횡보(1회),자사주매입(1회),매수세가(1회),계단식(1회),하락할껀가(1회),코스피(1회),상법개정(1회),수혜주(1회),상위드림텍(1회)
187870,왜이러냐(1회),사명(1회),바뀌면(1회),뭐가(1회),달라져야지계속(1회),떨어지냐(1회),거래량(1회),실화냐(1회),실화(1회),,,,,,,,,,,
003160,투자(3회),실적(2회),삼성(2회),천원에매도(2회),뉴스(2회),상관도(2회),디아이도(2회),추세(1회),이탈(1회),하락(1회),위험해(1회),분기(1회),매출(1회),상향(1회),장비(1회),디아이(1회),만원에사서(1회),차트(1회),주간(1회),파랭이로(1회)
001530,무상증자(4회),동일(2회),시디즈(2회),,,,,,,,,,,,,,,,,
092200,만원(2회),물량(2회),투자(2회),부채도(2회),조선의국모(2회),탑승기회(2회),디아이씨(2회),사업(2회),업황분석(2회),백만주(1회),메이저(1회),눈치싸움(1회),일봉차트(1회),음봉이다(1회),기법이(1회),신용써가며(1회),미국(1회),공장이있어(1회),리만원(1회),국장(1회)
110990,수급보니(2회),찌라시도(2회),물량(2회),닉스가(2회),익절도(2회),손절이라도(2회),디아이티(2회),시디즈(2회),상갈듯(2회),미련없이(1회),털었다면서(1회),기레기(1회),기사(1회),계단식으로다가(1회),바닥인듯양천천히(1회),빼고잇자나요(1회),빠질지(1회),오르고잇으니(1회),물린형들(1회),손절(1회)
263690,가자(4회),골든크로스다(2회),상한가(2회),,,,,,,,,,,,,,,,,
214680,디알텍(7회),적자(6회),저가(5회),투자(5회),디텍터(4회),실적(3회),발행(3회),미상환(3회),사채(2회),매출(2회),영업적자(2회),사업(2회),아이레이(2회),주루를(2회),맘모(2회),아이디아(2회),회사가(2회),제이칼도(2회),적자가(2회),증권주(2회)
347850,올라가자(4회),주가하락을(3회),찬티들(3회),파마텍(2회),외인(2회),호재가(2회),만원(2회),파킨스(2회),임상(2회),실패(2회),추매도(2회),바이오(2회),비만(2회),디앤디파마텍(2회),시디즈(2회),9만원(2회),132000원(2회),매도(2회),개인(1회),패닉셀(1회)
263720,실적(2회),분기(1회),발표전에(1회),빨리빨리(1회),담아둬라호가창(1회),얇아서(1회),한순간에(1회),날아가면(1회),못잡어(1회),상장페지(1회),안남은것(1회),같던데망할대표망할회사(1회),2분기(1회),,,,,,,
376300,무상증자(4회),디어유(3회),만원(2회),투표하자(2회),만원이(2회),찬성(2회),시디즈(2회),안걸렸구만(1회),상승장이(1회),반대(1회),개미들(1회),팔고나갔나(1회),매수(1회),주주(1회),차이나(1회),바람타고(1회),붕붕(1회),분할로(1회),중장기로(1회),호재가(1회)
031860,설거지(1회),끝났나부네(1회),개미들만(1회),주식(1회),,,,,,,,,,,,,,,,
196490,마이너스(1회),프로(1회),에효(1회),바토막(1회),56프로(1회),5천원이(1회),2천으로(1회),,,,,,,,,,,,,
092070,출발이다(2회),띄띄빵빵(1회),디엔에프의(1회),폭포(1회),,,,,,,,,,,,,,,,
039840,분기(2회),가능성(2회),자사주(2회),전환사채(2회),환자(2회),200억(2회),실적(2회),적자에(1회),매출(1회),미달(1회),디오(1회),광고(1회),망했다(1회),주가가(1회),실적이다(1회),실적나오면만원(1회),갈듯(1회),매입현황보면답나온다(1회),주식(1회),소각하면(1회)
013570,디와이(1회),기업(1회),회장(1회),사기꾼아닌가요(1회),주식회사(1회),폐업시켜야(1회),상장할때(1회),자식상속(1회),조병호가(1회),주가가(1회),올라가면(1회),상속세(1회),증여세(1회),문제가(1회),제일큰듯(1회),주주를(1회),위한다고(1회),떠들어댄건(1회),사기였다(1회),이유가(1회)
024900,대답도(2회),공시(1회),프로(1회),마이너스(1회),손해보고(1회),버려야(1회),사오천원짜리(1회),주식으로삼백만원(1회),마이너스눈물(1회),없고죽은주식(1회),배대표(1회),회장한테(1회),보고(1회),해라너(1회),실력으로(1회),회사(1회),살릴(1회),가망성이(1회),별로(1회),40프로(1회)
219550,최저점(4회),관리종목(2회),작전주로(2회),222최저점(2회),389최저점(2회),자본잠식김건희(1회),이용상폐(1회),회생불능(1회),자본(1회),잠식(1회),상폐(1회),매도가(1회),디와이디(1회),임총결과(1회),몇만주씩(1회),올려놓고장난치는것부터조져야지(1회),임총결과보면뭣하나(1회),매도(1회),직전(2회),장난치는것부터조져야지(1회)
310870,적자(2회),감속기(2회),사업(2회),천억도(2회),와이오엠(1회),비닐(1회),회사가로봇(1회),아이로보틱스로(1회),사명(1회),변경(1회),떡상내가(1회),디와이씨에(1회),시나리오가다른데서(1회),터졌네디와이씨야말로(1회),로봇(1회),시총(1회),3배(1회),4천억도(1회),시도(1회),왜(1회)
210540,진성(4회),대창이라도(2회),대창(1회),프론디(1회),프로(1회),종가(1회),파랑(1회),사라(1회),사라으이구(1회),디와파(1회),누가사노(1회),대주주(1회),3프론디(1회),3프로(1회),,,,,,
104460,디와이피엔에프는(3회),자사주(2회),주가(2회),감안하더라도(2회),매출액도(2회),영업이익률도(2회),투자자의(2회),투자자(2회),취득했다고(1회),공시했으면(1회),소각해야(1회),취득(1회),공시(1회),소각(1회),거래량(1회),상장주식물량이(1회),천만주(1회),소량(1회),물량을(1회),거래량이(1회)
079810,아는데전자(2회),의결에도(2회),투지자(2회),차트도(2회),회사도(2회),강력(2회),대주주(1회),지분(1회),너무적음(1회),기업사냥군(1회),외인자본먹자달려(1회),상법개정(1회),중소형기업은(1회),유예(1회),달라던데어림없다소액주주(1회),주주(1회),총회(1회),의결권(1회),행사에참여가능(1회),불이익당하는경우없어지겠지(1회)
113810,원대(5회),반드시(5회),400원대(5회),예감(4회),개미는(3회),세력(3회),주식(3회),좀비(3회),흑자(3회),흑자회사(2회),거래량도(2회),먹이감(2회),배당도(2회),빵빵한(2회),확률(2회),진입(2회),주가(2회),조막손(2회),대박흑자(2회),시간외상한가(1회)
197140,부담없는(1회),가격(1회),추격매수(1회),매도가(1회),매도(1회),,,,,,,,,,,,,,,
068930,소각도(2회),배당도(2회),영업이익도(2회),우량주(1회),주식(1회),급격히(1회),주가만(1회),안간다(1회),소외주의(1회),비애(1회),,,,,,,,,,
033130,미래에셋은(1회),허구한날(1회),사고팔고(1회),혼자(1회),,,,,,,,,,,,,,,,
105740,문자(8회),알래스카(3회),한올(2회),관련주(2회),공매도(2회),공매도세력(2회),진짜(1회),타격이(1회),최강잡주의(1회),원전해체(1회),대왕고래(1회),수소(1회),반도체(1회),김경수(1회),피팅밸브(1회),주가제자리관련대장주(1회),최강잡주(1회),디케이(1회),트넘프(1회),압박(1회)
290550,실적도(2회),실적(2회),희망도(2회),분기(1회),볼일(1회),없나보네그(1회),이주가가(1회),가격인가(1회),매번(1회),적자나는(1회),오르는데(1회),이러는거야(1회),도대체한가닥(1회),냉정하게(1회),자르는구나(1회),먹고(1회),잘살아라내평단(1회),던지고(1회),다시는(1회),안볼란다(1회)
066670,가자(4회),주식이다(2회),주가(2회),만원(2회),상법(2회),BPS(2회),407원(2회),1만원(2회),개정(1회),청산해야지(1회),주당(1회),만원씩(1회),나눠주고(1회),청산해라(1회),상폐(1회),순위주주(1회),평균(1회),수익율(1회),쥐포는(1회),PBR(1회)
187220,주가를(2회),내려감에도(2회),가책도(2회),상법(1회),시행(1회),의혹(1회),발견(1회),검찰(1회),압수(1회),수색을(1회),회사(1회),불법이(1회),발견되면(1회),긴급(1회),구속해야(1회),리픽싱을(1회),운영(1회),체이규는(1회),윤석렬(1회),주가가(1회)
383930,힘들고당대표도(2회),개미들(2회),매도(2회),천원(1회),주식이라(1회),기업자체(1회),이슈로는(1회),집단지도체제로(1회),가면한동훈(1회),내년(1회),지방선거(1회),시총(1회),횡보(1회),가능성이(1회),팔고(1회),올라타는(2회),떨어진다면(1회),오른다면(1회),올리기(1회),기다려야하는데(1회)
315640,무상증자(6회),딥노이드(3회),시디즈(3회),몰빵(1회),추맴배팅(1회),지겹다(1회),상승할것같네(1회),알바(1회),삭제된(1회),게시물의(1회),음봉은(1회),좋아죽지(1회),제정신일까(1회),짜로(1회),호구랑(1회),울고있다(1회),마지막(1회),자로(1회),시작한다(1회),7짜로(1회)
223310,거래소(13회),스테이블코인(13회),출자(12회),인수(11회),마감(11회),파라택시스(10회),전환사채(8회),발행(7회),투자(6회),상한가(6회),물량(6회),매도(6회),가자(6회),임시주주총회를(6회),사채(6회),기존(6회),조달한(6회),타법인(6회),국내외(6회),가상자산(6회)
317120,가보자(3회),모자른(1회),친구(1회),어디간겨(1회),어디갔어(1회),글지워(1회),상한가(1회),연상(1회),가보자고(1회),5연상(1회),모자(1회),,,,,,,,,
462510,신저가(1회),무난할듯(1회),잡주(1회),개미(1회),호구들만(1회),시장에서(1회),기술특례(1회),상장시켜(1회),한탕(1회),해처무꼬(1회),주가(1회),꼬라지(1회),진짜(1회),대단하다(1회),대단해(1회),아사(1회),이유로(1회),와서(1회),겨들어(1회),직전(1회)
042510,신고가(2회),케이사인(2회),날라가네(2회),개연성(2회),라온아(1회),자료(1회),투자자한테는(1회),공개안하나(1회),회사들은(1회),자료실에(1회),공시하는데(1회),공시(1회),거래정지일때만(1회),기사내고(1회),보안주(1회),세력들이(1회),거래량(1회),스테이블(1회),코인(1회),보안(1회)
232680,레퍼럴(3회),추천인코드(3회),다단계방식(3회),투자(3회),가상화(3회),불안감(2회),매도(2회),프로모션(2회),박탈감(2회),문제(2회),과금유도(2회),코인거래소(2회),코인(2회),공개인증도(2회),매수매도(2회),불로소득(2회),경제적(2회),범죄자(2회),도박(2회),금투세로(2회)
418420,애플(11회),스마트(6회),샤오미(6회),마이크로(6회),삼성(5회),글라스(5회),시장(5회),칩셋을(5회),자체(5회),가자(4회),중국(4회),소비자(4회),Meta(4회),출시(3회),배터리(3회),퀄컴(3회),가장(3회),내재화(3회),예정(3회),LCoS(3회)
300120,흑자(5회),이재명(3회),자슥아(3회),종목들(3회),적자(3회),정책주니(2회),희망회로(2회),벌써갔어다른종목도(2회),적자라도(2회),자보는것도(2회),힘들겨(2회),흑자전환(2회),조정(2회),전저점(2회),버리면(2회),날라가는(2회),글고(2회),거래량도(2회),실적(2회),오지게(1회)
171120,대단한(1회),주식(1회),이주식(1회),보유중인(1회),분들(1회),세상떠나서화장하면(1회),사리가(1회),많이(1회),나올듯(1회),세상떠나서화(1회),,,,,,,,,,
388790,쏴리질러(4회),라이콤(3회),상한가(2회),테슬라(2회),끝났네(1회),차트(1회),시부레(1회),와우(1회),언빌리버블(1회),가즈아(1회),추락한다(1회),피하라(1회),반발매수(1회),적정가(1회),심봤다(1회),에브리바디(1회),로봇택시(1회),광폭기센서(1회),하차(1회),오작동(1회)
214260,전쟁에서(2회),고체패치(1회),스팀팩(1회),부착(1회),,,,,,,,,,,,,,,,
084650,잠재적(2회),랩지노믹스(2회),시디즈(2회),무증발표(2회),바닥(2회),기관(1회),아따리(1회),가따리(1회),미쳤어(1회),손절이냐(1회),버티냐(1회),문제로다(1회),골로(1회),거래량이(1회),올라갈(1회),타임오전장(1회),형편없는(1회),거래량실망(1회),매물로(1회),개인들(1회)
217500,러셀은(2회),로보틱스가(2회),실적도(2회),투자(2회),여력(2회),수주도(2회),러셀(1회),로보틱스(1회),물밑작업중인걸로(1회),보여짐계속(1회),저점밑에서구간(1회),철회(1회),재상장(1회),노릴거라고(1회),합병으로(1회),스팩주로(1회),들어올수(1회),상장되고나면(1회),시너지효과해서더불어(1회),로봇주로(1회)
038390,레드캡투어(2회),시디즈(2회),상갈듯(2회),,,,,,,,,,,,,,,,,
294140,레몬(2회),생활화(2회),올라가자(2회),거래량이(1회),처참하다(1회),텨텨(1회),화이팅(1회),마스크를(1회),합시다(1회),마스크(1회),,,,,,,,,,
443250,틱톡(2회),부유한(2회),중국(2회),틱톡관련(1회),뉴스(1회),트럼프(1회),중국계(1회),동영상(1회),플랫폼(1회),미국(1회),사업권(1회),매각(1회),관련(1회),구매자가(1회),사람들이다(1회),사람들의(1회),그룹(1회),정부의(1회),승인이(1회),시진핑(1회)
412350,손절후(1회),시장(1회),주도주로(1회),기회비용이다(1회),주도(1회),,,,,,,,,,,,,,,
199550,영업이익률(2회),개잡주(1회),개판임(1회),대세는(1회),소모품없는(1회),제품이선호가예상되는데(1회),회사가(1회),존립할지는(1회),의문이다(1회),유망하다(1회),먼일있냐(1회),눈물난다(1회),상폐되냐(1회),하한가머니(1회),그래도(2회),맞긴한데(1회),분석은(1회),이유는(1회),앞으로의(1회),한땐(1회)
281740,차전지(5회),2차전지(5회),레이크머티리얼즈(3회),아래로내려감(2회),하락(2회),기술력도(2회),비젼도(2회),오르자(2회),단타(2회),무서운(2회),상승여력도(2회),가자(2회),장사도(2회),수수료도(2회),바닥이다(2회),개미(2회),시디즈(2회),무증발표(2회),법안(2회),불확실성(2회)
277810,삼성(13회),투자(9회),레인보우로보틱스(8회),비공감(8회),에이비온(8회),주식(7회),로봇(7회),바이오(7회),유유자적(6회),공감(6회),신영기(6회),부단장(5회),정책(5회),기술수출(5회),대표(5회),레인보우(4회),세계(4회),만원(4회),에라이(4회),매도(4회)
