ticker,corp_name,ROE,ROE_순위,ROE_하위(%),영업이익률,영업이익률_순위,영업이익률_하위(%)
060310,3S,5.52,1012.0,39.77,-20.09,2175.0,86.93
095570,AJ네트웍스,5.004,1079.0,42.41,7.18,673.0,26.87
006840,AK홀딩스,-1.306,1687.0,66.33,2.9,1244.0,49.7
054620,APS,-1.531,1699.0,66.8,-24.09,2207.0,88.2
265520,AP시스템,15.742,256.0,10.03,9.13,513.0,20.47
211270,AP위성,10.413,528.0,20.73,12.45,334.0,13.31
109960,AP헬스케어,-9.513,1966.0,77.3,5.89,824.0,32.91
139050,BF랩스,-73.694,2453.0,96.46,-56.83,2354.0,94.08
027410,BGF,4.883,1092.0,42.92,12.72,321.0,12.79
282330,BGF리테일,17.287,213.0,8.34,2.89,1250.0,49.94
126600,BGF에코머티리얼즈,3.328,1260.0,49.53,3.85,1094.0,43.7
138930,BNK금융지주,6.874,858.0,33.71,8.73,542.0,21.63
001460,BYC,3.395,1251.0,49.17,14.43,265.0,10.56
013720,CBI,-26.816,2220.0,87.29,5.76,840.0,33.55
083790,CG인바이츠,-38.941,2336.0,91.86,-535.12,2486.0,99.36
001040,CJ,0.848,1533.0,60.27,5.84,831.0,33.19
079160,CJ CGV,-41.879,2351.0,92.45,3.88,1087.0,43.42
035760,CJ ENM,-14.788,2066.0,81.24,2.0,1390.0,55.54
311690,CJ 바이오사이언스,-44.003,2367.0,93.08,-987.76,2501.0,99.96
000120,CJ대한통운,6.49,896.0,35.21,4.38,1018.0,40.66
011150,CJ씨푸드,6.209,930.0,36.55,2.25,1350.0,53.94
097950,CJ제일제당,3.012,1302.0,51.18,5.29,903.0,36.07
051500,CJ프레시웨이,6.983,839.0,32.97,2.92,1241.0,49.58
058820,CMG제약,1.419,1476.0,58.03,1.03,1525.0,60.94
023460,CNH,-275.572,2532.0,99.57,-42.75,2311.0,92.36
056730,CNT85,-1.881,1714.0,67.39,-2.1,1778.0,71.05
065770,CS,6.077,951.0,37.37,-0.54,1703.0,68.05
083660,CSA 코스믹,-32.17,2283.0,89.77,-10.37,2031.0,81.17
000590,CS홀딩스,10.447,523.0,20.54,15.72,220.0,8.76
012030,DB,23.506,109.0,4.25,5.04,935.0,37.35
005830,DB손해보험,18.819,171.0,6.69,11.11,397.0,15.83
016610,DB증권,4.509,1137.0,44.69,4.69,980.0,39.14
000990,DB하이텍,12.264,408.0,16.01,16.87,191.0,7.6
099520,DGI,4.658,1117.0,43.9,2.35,1331.0,53.18
060900,DGP,-28.356,2244.0,88.24,-42.44,2308.0,92.24
000300,DH오토넥스,0.0,1603.0,63.02,-22.63,2196.0,87.76
290120,DH오토리드,2.523,1360.0,53.46,6.12,794.0,31.71
025440,DH오토웨어,-3.77,1798.0,70.69,0.51,1604.0,64.09
015590,DKME,1.804,1437.0,56.49,7.34,661.0,26.39
000210,DL,2.035,1411.0,55.47,7.35,659.0,26.31
375500,DL이앤씨,4.768,1106.0,43.47,3.26,1185.0,47.34
068790,DMS,10.845,494.0,19.39,20.25,121.0,4.8
007340,DN오토모티브,17.852,197.0,7.71,15.22,242.0,9.64
004840,DRB동일,2.593,1346.0,52.91,2.91,1242.0,49.62
241520,DSC인베스트먼트,9.571,585.0,22.97,38.71,24.0,0.92
155660,DSR,6.416,906.0,35.6,5.12,922.0,36.83
069730,DSR제강,-15.701,2078.0,81.71,9.05,518.0,20.67
017860,DS단석,-3.659,1793.0,70.5,1.27,1495.0,59.74
180400,DXVX,-228.053,2528.0,99.41,-63.62,2366.0,94.56
092780,DYP,6.539,893.0,35.09,2.25,1350.0,53.94
017940,E1,3.375,1254.0,49.29,1.94,1394.0,55.7
418620,E8,0.0,1603.0,63.02,-463.75,2482.0,99.2
245620,EDGC,-209.605,2524.0,99.25,-41.27,2303.0,92.04
037370,EG,-22.567,2172.0,85.41,-8.38,1995.0,79.73
365550,ESR켄달스퀘어리츠,2.024,1413.0,55.55,,,
050120,ES큐브,1.08,1510.0,59.36,-23.14,2199.0,87.88
383220,F&F,24.591,99.0,3.86,23.77,81.0,3.2
007700,F&F 홀딩스,9.809,565.0,22.19,21.93,99.0,3.92
214270,FSN,-64.292,2429.0,95.52,0.31,1630.0,65.13
130500,GH신소재,6.638,883.0,34.7,9.16,512.0,20.43
114090,GKL,8.011,726.0,28.52,9.67,483.0,19.27
900290,GRT,13.149,346.0,13.57,17.45,179.0,7.12
078930,GS,4.785,1105.0,43.43,12.1,346.0,13.79
083450,GST,18.294,188.0,7.36,17.06,184.0,7.32
006360,GS건설,5.293,1048.0,41.19,2.22,1358.0,54.26
001250,GS글로벌,11.047,481.0,18.88,1.92,1398.0,55.86
007070,GS리테일,0.257,1589.0,62.47,2.06,1379.0,55.1
499790,GS피앤엘,,,,-0.1,1672.0,66.81
297890,HB솔루션,-9.209,1961.0,77.1,14.7,253.0,10.08
440290,HB인베스트먼트,8.281,692.0,27.18,42.86,17.0,0.64
078150,HB테크놀러지,-18.167,2115.0,83.16,-10.17,2028.0,81.05
012630,HDC,5.199,1056.0,41.5,5.56,865.0,34.55
039570,HDC랩스,7.215,810.0,31.83,1.02,1528.0,61.06
089470,HDC현대EP,4.895,1090.0,42.84,3.3,1177.0,47.02
294870,HDC현대산업개발,5.087,1070.0,42.05,4.34,1023.0,40.86
009540,HD한국조선해양,10.967,485.0,19.04,5.62,855.0,34.15
267250,HD현대,7.78,760.0,29.86,4.4,1014.0,40.5
267270,HD현대건설기계,4.823,1099.0,43.19,5.54,871.0,34.79
443060,HD현대마린솔루션,44.981,22.0,0.83,15.57,224.0,8.92
071970,HD현대마린엔진,28.34,62.0,2.4,10.51,423.0,16.87
010620,HD현대미포,5.495,1017.0,39.97,1.91,1401.0,55.98
322000,HD현대에너지솔루션,0.031,1601.0,62.94,0.83,1557.0,62.22
042670,HD현대인프라코어,5.923,972.0,38.2,4.48,1002.0,40.02
267260,HD현대일렉트릭,38.869,29.0,1.1,20.14,123.0,4.88
329180,HD현대중공업,11.391,462.0,18.14,4.87,955.0,38.14
097230,HJ중공업,1.527,1466.0,57.63,0.39,1617.0,64.61
195940,HK이노엔,5.017,1077.0,42.33,9.83,472.0,18.83
014790,HL D&I,4.601,1125.0,44.22,3.67,1113.0,44.46
028300,HLB,-17.047,2099.0,82.53,-173.97,2441.0,97.56
003580,HLB글로벌,-12.253,2020.0,79.43,-3.73,1858.0,74.25
278650,HLB바이오스텝,-8.796,1950.0,76.67,-22.29,2193.0,87.64
067630,HLB생명과학,1.97,1416.0,55.66,-24.27,2208.0,88.24
024850,HLB이노베이션,-8.005,1927.0,75.77,-46.86,2321.0,92.76
187420,HLB제넥스,-65.708,2432.0,95.63,-5.3,1925.0,76.93
047920,HLB제약,1.975,1415.0,55.63,1.07,1517.0,60.62
115450,HLB테라퓨틱스,-13.277,2042.0,80.29,-13.88,2090.0,83.53
046210,HLB파나진,-2.986,1758.0,69.12,-10.32,2029.0,81.09
196300,HLB펩,-85.444,2472.0,97.21,-87.33,2398.0,95.84
204320,HL만도,6.294,924.0,36.31,4.06,1062.0,42.42
060980,HL홀딩스,1.912,1426.0,56.06,6.6,737.0,29.43
011200,HMM,15.344,269.0,10.54,30.02,49.0,1.92
403870,HPSP,31.092,45.0,1.73,51.79,8.0,0.28
036640,HRS,12.743,371.0,14.56,18.62,156.0,6.2
035000,HS애드,11.764,443.0,17.39,5.33,895.0,35.75
002460,HS화성,3.58,1228.0,48.27,3.87,1089.0,43.5
487570,HS효성,,,,1.9,1405.0,56.14
298050,HS효성첨단소재,7.78,760.0,29.86,6.64,728.0,29.07
015360,INVENI,5.833,980.0,38.51,2.09,1377.0,55.02
095340,ISC,11.017,483.0,18.96,25.67,66.0,2.6
175330,JB금융지주,12.785,367.0,14.4,19.6,137.0,5.44
950170,JTC,27.533,65.0,2.52,15.41,230.0,9.16
234080,JW생명과학,24.449,103.0,4.01,16.12,211.0,8.4
067290,JW신약,23.606,108.0,4.21,10.7,413.0,16.47
001060,JW중외제약,21.865,122.0,4.76,11.47,373.0,14.87
096760,JW홀딩스,28.222,63.0,2.44,16.51,200.0,7.96
035900,JYP Ent.,22.185,119.0,4.64,21.31,104.0,4.12
318000,KBG,8.662,653.0,25.65,12.67,325.0,12.95
024840,KBI메탈,1.299,1489.0,58.54,2.49,1310.0,52.34
105560,KB금융,8.491,672.0,26.4,9.46,494.0,19.71
432320,KB스타리츠,11.492,453.0,17.78,,,
024120,KB오토시스,2.585,1347.0,52.95,2.2,1362.0,54.42
021320,KCC건설,3.344,1258.0,49.45,3.54,1137.0,45.42
009440,KC그린홀딩스,-2.568,1743.0,68.53,-15.48,2117.0,84.61
119650,KC코트렐,-48.542,2386.0,93.82,-20.41,2179.0,87.09
044180,KD,12.562,385.0,15.11,1.85,1414.0,56.5
092220,KEC,-3.118,1765.0,69.39,-5.46,1931.0,77.17
046440,KG모빌리언스,2.362,1382.0,54.33,2.79,1264.0,50.5
003620,KG모빌리티,2.704,1333.0,52.4,0.04,1666.0,66.57
016380,KG스틸,6.88,856.0,33.63,6.24,780.0,31.15
151860,KG에코솔루션,7.395,794.0,31.2,3.11,1210.0,48.34
035600,KG이니시스,6.172,936.0,36.78,4.5,997.0,39.82
001390,KG케미칼,6.167,938.0,36.86,3.6,1120.0,44.74
226360,KH 건설,-20.041,2143.0,84.26,-3.21,1836.0,73.37
111870,KH 미래물산,-28.925,2249.0,88.43,-40.97,2301.0,91.96
033180,KH 필룩스,-12.802,2031.0,79.86,-5.13,1915.0,76.53
060720,KH바텍,8.368,687.0,26.99,7.03,688.0,27.47
001940,KISCO홀딩스,2.868,1313.0,51.61,-0.36,1691.0,67.57
058400,KNN,3.723,1214.0,47.72,6.55,746.0,29.79
025000,KPX케미칼,9.477,591.0,23.21,4.97,949.0,37.9
092230,KPX홀딩스,7.884,743.0,29.19,4.18,1039.0,41.5
000040,KR모터스,-51.673,2396.0,94.22,-30.81,2249.0,89.88
044450,KSS해운,12.087,422.0,16.56,20.1,128.0,5.08
101000,KS인더스트리,-19.567,2135.0,83.95,-3.04,1831.0,73.17
058850,KTcs,3.382,1253.0,49.25,0.62,1590.0,63.53
058860,KTis,5.755,990.0,38.91,3.48,1146.0,45.78
089600,KT나스미디어,-1.892,1716.0,67.47,13.99,283.0,11.28
418470,KT밀리의서재,17.951,194.0,7.59,15.15,246.0,9.8
043610,KT지니뮤직,-5.938,1869.0,73.49,4.04,1064.0,42.5
122450,KX,24.586,100.0,3.89,14.79,251.0,10.0
052900,KX하이텍,7.9,741.0,29.11,6.96,695.0,27.75
036560,KZ정밀,4.689,1112.0,43.71,13.49,302.0,12.04
061970,LB세미콘,-6.463,1883.0,74.04,-4.17,1883.0,75.25
309960,LB인베스트먼트,7.317,801.0,31.47,35.87,30.0,1.16
093050,LF,5.198,1057.0,41.54,6.45,757.0,30.23
003550,LG,2.867,1314.0,51.65,13.47,304.0,12.12
034220,LG디스플레이,-28.608,2246.0,88.32,-2.11,1779.0,71.09
051900,LG생활건강,3.63,1222.0,48.03,6.74,718.0,28.67
064400,LG씨엔에스,18.287,189.0,7.4,8.57,554.0,22.11
373220,LG에너지솔루션,1.224,1496.0,58.81,2.25,1350.0,53.94
032640,LG유플러스,3.59,1226.0,48.19,5.9,822.0,32.83
011070,LG이노텍,8.924,630.0,24.74,3.33,1170.0,46.74
066570,LG전자,2.428,1373.0,53.97,3.9,1084.0,43.3
037560,LG헬로비전,-21.047,2154.0,84.7,1.13,1511.0,60.38
051910,LG화학,1.158,1503.0,59.09,1.87,1409.0,56.3
079550,LIG넥스원,18.923,169.0,6.61,7.01,690.0,27.55
225190,LK삼양,-5.013,1839.0,72.31,-10.08,2024.0,80.89
006260,LS,5.744,991.0,38.95,3.9,1084.0,43.3
000680,LS네트웍스,-4.267,1818.0,71.48,1.32,1485.0,59.34
060370,LS마린솔루션,7.983,732.0,28.76,9.51,493.0,19.67
417200,LS머트리얼즈,2.774,1329.0,52.24,4.36,1022.0,40.82
229640,LS에코에너지,20.05,146.0,5.7,5.15,918.0,36.67
078020,LS증권,1.84,1434.0,56.37,1.32,1485.0,59.34
322180,LS티라유텍,-7.797,1914.0,75.26,-13.77,2087.0,83.41
108320,LX세미콘,12.693,375.0,14.71,8.96,527.0,21.03
001120,LX인터내셔널,8.429,681.0,26.75,2.94,1237.0,49.42
108670,LX하우시스,5.204,1055.0,41.46,2.73,1270.0,50.74
383800,LX홀딩스,9.075,616.0,24.19,80.21,3.0,0.08
476080,M83,7.684,770.0,30.25,2.5,1307.0,52.22
086960,MDS테크,4.561,1130.0,44.41,3.59,1125.0,44.94
023150,MH에탄올,-22.289,2169.0,85.29,10.62,416.0,16.59
035420,NAVER,7.541,782.0,30.72,18.43,161.0,6.4
160550,NEW,-18.081,2112.0,83.04,-16.74,2143.0,85.65
053290,NE능률,-6.085,1870.0,73.52,-1.46,1744.0,69.69
060250,NHN KCP,18.518,181.0,7.08,3.96,1077.0,43.02
104200,NHN벅스,-20.184,2146.0,84.38,0.69,1580.0,63.13
400760,NH올원리츠,2.141,1402.0,55.11,,,
005940,NH투자증권,8.729,649.0,25.49,8.98,523.0,20.87
338100,NH프라임리츠,6.503,895.0,35.17,,,
034310,NICE,7.444,789.0,31.0,5.74,844.0,33.71
063570,NICE인프라,1.316,1487.0,58.46,5.52,875.0,34.95
030190,NICE평가정보,19.338,159.0,6.22,16.22,208.0,8.28
008260,NI스틸,10.526,517.0,20.3,13.49,302.0,12.04
222160,NPX,-13.735,2050.0,80.61,-38.65,2286.0,91.36
456040,OCI,8.06,717.0,28.17,4.99,947.0,37.82
010060,OCI홀딩스,2.629,1341.0,52.71,2.84,1256.0,50.18
178920,PI첨단소재,7.162,814.0,31.98,13.9,287.0,11.44
001340,PKC,1.686,1450.0,57.0,3.98,1076.0,42.98
024940,PN풍년,3.262,1268.0,49.84,1.68,1428.0,57.06
005490,POSCO홀딩스,1.565,1463.0,57.51,2.99,1231.0,49.18
332570,PS일렉트로닉스,-8.916,1954.0,76.83,8.82,537.0,21.43
218410,RFHIC,5.741,994.0,39.06,1.33,1484.0,59.3
327260,RF머트리얼즈,-11.687,2009.0,78.99,-3.26,1839.0,73.49
474610,RF시스템즈,-11.937,2013.0,79.15,5.16,914.0,36.51
091340,S&K폴리텍,12.709,373.0,14.63,4.61,986.0,39.38
010950,S-Oil,-2.177,1731.0,68.06,1.15,1509.0,60.3
419530,SAMG엔터,-49.772,2391.0,94.02,-5.25,1921.0,76.77
019550,SBI인베스트먼트,8.642,655.0,25.73,40.94,21.0,0.8
950110,SBI핀테크솔루션즈,0.18,1591.0,62.55,1.0,1531.0,61.18
034120,SBS,3.779,1211.0,47.6,-1.83,1769.0,70.69
003080,SB성보,-2.827,1754.0,68.96,-4.9,1905.0,76.13
246960,SCL사이언스,-21.674,2160.0,84.93,-77.28,2386.0,95.36
099220,SDN,-36.587,2322.0,91.31,-7.71,1985.0,79.33
036540,SFA반도체,4.227,1164.0,45.75,-0.01,1669.0,66.69
255220,SG,-52.513,2399.0,94.34,-5.1,1912.0,76.41
040610,SG&G,4.456,1143.0,44.93,12.63,327.0,13.03
049470,SGA,-3.069,1763.0,69.32,0.69,1580.0,63.13
184230,SGA솔루션즈,-18.533,2124.0,83.52,-9.57,2016.0,80.57
016250,SGC E&C,-18.324,2122.0,83.44,0.88,1546.0,61.78
005090,SGC에너지,4.086,1176.0,46.22,8.05,600.0,23.95
001380,SG글로벌,4.345,1153.0,45.32,6.19,784.0,31.31
004060,SG세계물산,2.1,1405.0,55.23,-1.99,1774.0,70.89
001770,SHD,5.583,1005.0,39.5,-3.78,1864.0,74.49
002360,SH에너지화학,-12.248,2019.0,79.39,-7.69,1984.0,79.29
009160,SIMPAC,4.623,1122.0,44.1,3.12,1205.0,48.14
033530,SJG세종,7.812,753.0,29.58,3.34,1168.0,46.66
034730,SK,0.669,1546.0,60.78,1.89,1406.0,56.18
357880,SKAI,-170.134,2517.0,98.98,-60.78,2363.0,94.44
011790,SKC,-18.893,2128.0,83.67,-16.08,2128.0,85.05
018670,SK가스,6.675,879.0,34.54,4.05,1063.0,42.46
001740,SK네트웍스,2.2,1397.0,54.92,1.49,1455.0,58.14
006120,SK디스커버리,0.51,1562.0,61.41,1.91,1401.0,55.98
210980,SK디앤디,6.636,884.0,34.74,6.16,788.0,31.47
395400,SK리츠,0.449,1573.0,61.84,,,
302440,SK바이오사이언스,-2.69,1745.0,68.61,-51.74,2336.0,93.36
402340,SK스퀘어,20.623,136.0,5.31,63.74,5.0,0.16
361610,SK아이이테크놀로지,-10.414,1982.0,77.93,-133.57,2427.0,97.0
100090,SK오션플랜트,2.389,1376.0,54.09,6.31,770.0,30.75
096770,SK이노베이션,-6.811,1890.0,74.31,0.42,1613.0,64.45
475150,SK이터닉스,,,,11.33,385.0,15.35
001510,SK증권,-13.803,2052.0,80.68,-9.79,2020.0,80.73
285130,SK케미칼,-0.153,1629.0,64.04,-2.6,1811.0,72.37
017670,SK텔레콤,11.532,448.0,17.58,10.16,450.0,17.95
000660,SK하이닉스,31.074,46.0,1.77,35.45,33.0,1.28
048550,SM C&C,-15.637,2076.0,81.63,1.44,1462.0,58.42
063440,SM Life Design,8.199,701.0,27.54,7.88,614.0,24.51
003570,SNT다이내믹스,12.895,361.0,14.16,17.98,166.0,6.6
064960,SNT모티브,10.824,495.0,19.43,10.13,455.0,18.15
100840,SNT에너지,11.897,436.0,17.11,7.56,638.0,25.47
036530,SNT홀딩스,12.066,425.0,16.68,12.7,322.0,12.83
067160,SOOP,30.313,49.0,1.89,27.47,57.0,2.24
005610,SPC삼립,19.245,160.0,6.25,2.77,1268.0,50.66
011810,STX,-30.591,2266.0,89.1,-1.05,1728.0,69.05
465770,STX그린로지스,48.264,19.0,0.71,10.15,453.0,18.07
077970,STX엔진,10.151,544.0,21.36,5.83,832.0,33.23
002820,SUN&L,-4.633,1829.0,71.91,-1.73,1763.0,70.45
289080,SV인베스트먼트,5.911,973.0,38.24,-28.73,2237.0,89.4
002710,TCC스틸,8.186,702.0,27.58,2.11,1371.0,54.78
089230,THE E&M,-43.432,2364.0,92.96,-33.66,2261.0,90.36
032540,TJ미디어,5.42,1028.0,40.4,5.08,928.0,37.07
022220,TKG애강,-1.954,1722.0,67.7,-6.31,1952.0,78.01
007980,TP,9.944,556.0,21.83,4.6,987.0,39.42
048770,TPC,-10.908,1995.0,78.44,-2.87,1824.0,72.89
246690,TS인베스트먼트,-2.735,1749.0,68.76,-17.06,2148.0,85.85
317240,TS트릴리온,-19.638,2137.0,84.03,1.24,1499.0,59.9
002900,TYM,4.613,1123.0,44.14,2.04,1385.0,55.34
024070,WISCOM,-24.124,2190.0,86.11,-8.99,2006.0,80.17
057030,YBM넷,6.091,948.0,37.25,4.79,966.0,38.58
037270,YG PLUS,1.188,1500.0,58.97,-0.4,1695.0,67.73
040300,YTN,-7.988,1926.0,75.73,-20.34,2178.0,87.05
051390,YW,5.312,1045.0,41.07,32.87,36.0,1.4
052220,iMBC,3.261,1269.0,49.88,1.4,1473.0,58.86
139130,iM금융지주,3.228,1276.0,50.16,3.27,1183.0,47.26
079940,가비아,8.957,629.0,24.7,12.43,335.0,13.35
078890,가온그룹,-39.056,2337.0,91.9,-8.56,2001.0,79.97
000500,가온전선,6.462,900.0,35.37,2.61,1293.0,51.66
399720,가온칩스,11.464,457.0,17.94,3.65,1117.0,44.62
036620,감성코퍼레이션,30.738,48.0,1.85,16.36,204.0,8.12
000860,강남제비스코,2.594,1345.0,52.87,3.19,1198.0,47.86
198440,강동씨앤엘,-6.809,1889.0,74.27,11.71,365.0,14.55
217730,강스템바이오텍,-18.221,2118.0,83.28,-191.62,2447.0,97.8
035250,강원랜드,12.085,423.0,16.6,20.03,131.0,5.2
114190,강원에너지,-1.018,1673.0,65.77,3.02,1223.0,48.86
094480,갤럭시아머니트리,0.494,1565.0,61.53,10.27,439.0,17.51
011420,갤럭시아에스엠,4.206,1166.0,45.83,9.93,464.0,18.51
039240,경남스틸,6.774,869.0,34.15,2.39,1324.0,52.9
053950,경남제약,8.429,681.0,26.75,-1.55,1754.0,70.09
002100,경농,6.484,898.0,35.29,8.22,583.0,23.27
009450,경동나비엔,19.428,157.0,6.14,9.79,474.0,18.91
267290,경동도시가스,6.609,887.0,34.85,1.5,1453.0,58.06
012320,경동인베스트,4.641,1119.0,43.98,8.31,573.0,22.87
011040,경동제약,2.428,1373.0,53.97,1.35,1479.0,59.1
000050,경방,3.151,1288.0,50.63,8.42,565.0,22.55
214390,경보제약,3.194,1282.0,50.39,4.38,1018.0,40.66
012610,경인양행,6.284,925.0,36.35,6.47,754.0,30.11
009140,경인전자,3.48,1243.0,48.86,-5.54,1933.0,77.25
024910,경창산업,2.348,1383.0,54.37,1.51,1451.0,57.98
013580,계룡건설산업,6.14,942.0,37.02,3.08,1211.0,48.38
012200,계양전기,-69.61,2445.0,96.14,-4.13,1882.0,75.21
002140,고려산업,3.615,1224.0,48.11,4.64,984.0,39.3
049720,고려신용정보,26.863,72.0,2.79,8.94,532.0,21.23
010130,고려아연,2.26,1394.0,54.8,6.0,810.0,32.35
002240,고려제강,1.769,1439.0,56.57,1.5,1453.0,58.06
014570,고려제약,3.86,1203.0,47.29,12.52,332.0,13.23
348150,고바이오랩,-7.872,1920.0,75.49,-10.1,2025.0,80.93
950190,고스트스튜디오,5.346,1039.0,40.83,17.97,167.0,6.64
098460,고영,6.682,878.0,34.5,1.64,1435.0,57.34
035290,골드앤에스,0.487,1566.0,61.57,-5.07,1911.0,76.37
215000,골프존,9.639,578.0,22.7,15.46,228.0,9.08
121440,골프존홀딩스,5.982,962.0,37.8,10.21,443.0,17.67
366030,공구우먼,10.73,498.0,19.55,16.25,205.0,8.16
009290,광동제약,6.938,845.0,33.2,1.83,1417.0,56.62
014200,광림,-8.762,1948.0,76.59,6.56,745.0,29.75
017040,광명전기,-42.598,2358.0,92.72,-6.16,1946.0,77.77
029480,광무,60.033,8.0,0.28,-72.14,2379.0,95.08
017900,광전자,4.512,1136.0,44.65,1.13,1511.0,60.38
037710,광주신세계,5.576,1008.0,39.61,28.51,54.0,2.12
026910,광진실업,12.601,381.0,14.95,-12.51,2067.0,82.61
030610,교보증권,6.093,947.0,37.21,3.6,1120.0,44.74
339770,교촌에프앤비,0.458,1570.0,61.72,3.21,1196.0,47.78
053270,구영테크,15.367,268.0,10.5,7.65,631.0,25.19
007690,국도화학,1.051,1513.0,59.48,1.94,1394.0,55.7
001140,국보,-138.813,2511.0,98.74,-19.08,2167.0,86.61
066620,국보디자인,16.609,229.0,8.97,9.89,470.0,18.75
043650,국순당,0.576,1555.0,61.13,-3.31,1842.0,73.61
006050,국영지앤엠,5.17,1061.0,41.7,1.2,1503.0,60.06
060480,국일신동,-7.577,1907.0,74.98,-5.4,1928.0,77.05
078130,국일제지,-9.982,1974.0,77.62,-2.29,1792.0,71.61
307750,국전약품,0.552,1559.0,61.29,0.27,1638.0,65.45
002720,국제약품,5.967,967.0,38.0,4.28,1029.0,41.1
035080,그래디언트,-3.212,1771.0,69.63,-0.17,1678.0,67.05
453450,그리드위즈,-2.692,1746.0,68.65,-3.48,1847.0,73.81
204020,그리티,12.351,401.0,15.74,6.32,769.0,30.71
402490,그린리소스,4.27,1159.0,45.55,5.79,837.0,33.43
114450,그린생명과학,4.357,1151.0,45.24,1.52,1449.0,57.9
083420,그린케미칼,6.753,873.0,34.3,3.23,1189.0,47.5
186230,그린플러스,0.555,1558.0,61.25,2.83,1259.0,50.3
014530,극동유화,4.323,1155.0,45.4,2.15,1367.0,54.62
900070,글로벌에스엠,1.504,1468.0,57.71,4.54,993.0,39.66
204620,글로벌텍스프리,5.275,1050.0,41.27,16.78,193.0,7.68
019660,글로본,5.108,1066.0,41.9,1.41,1471.0,58.78
014280,금강공업,3.449,1246.0,48.98,4.12,1051.0,41.98
053260,금강철강,5.393,1032.0,40.56,1.89,1406.0,56.18
008870,금비,4.82,1100.0,43.23,4.76,970.0,38.74
001570,금양,-50.222,2392.0,94.06,-36.43,2274.0,90.88
282720,금양그린파워,-11.062,2001.0,78.68,-7.04,1972.0,78.81
002990,금호건설,-65.744,2433.0,95.67,-9.5,2014.0,80.49
011780,금호석유화학,5.871,977.0,38.39,3.81,1102.0,44.02
214330,금호에이치티,-4.913,1836.0,72.19,2.67,1279.0,51.1
001210,금호전기,-172.357,2518.0,99.02,-9.32,2011.0,80.37
073240,금호타이어,21.285,125.0,4.88,12.99,317.0,12.63
036190,금화피에스시,11.584,447.0,17.55,10.64,414.0,16.51
049080,기가레인,-11.52,2006.0,78.87,-17.63,2154.0,86.09
420770,기가비스,1.631,1457.0,57.28,-6.84,1966.0,78.57
035460,기산텔레콤,16.801,223.0,8.73,5.32,897.0,35.83
092440,기신정기,0.685,1544.0,60.7,0.78,1561.0,62.38
000270,기아,19.092,164.0,6.41,11.79,363.0,14.47
024110,기업은행,8.038,722.0,28.36,11.08,401.0,15.99
013700,까뮤이앤씨,-23.99,2188.0,86.03,-6.95,1968.0,78.65
004540,깨끗한나라,-11.024,1999.0,78.6,-0.17,1678.0,67.05
407400,꿈비,-7.69,1912.0,75.18,1.02,1528.0,61.06
187790,나노,113.037,3.0,0.08,1.87,1409.0,56.3
121600,나노신소재,-0.766,1662.0,65.34,3.4,1163.0,46.46
286750,나노실리칸첨단소재,1.83,1436.0,56.45,-65.16,2368.0,94.64
247660,나노씨엠에스,-38.408,2333.0,91.74,-190.51,2446.0,97.76
039860,나노엔텍,5.621,1001.0,39.34,2.04,1385.0,55.34
091970,나노캠텍,-12.231,2018.0,79.35,0.32,1627.0,65.01
417010,나노팀,-7.845,1918.0,75.41,-11.62,2053.0,82.05
405920,나라셀라,-8.62,1946.0,76.51,-4.21,1885.0,75.33
051490,나라엠앤디,1.894,1427.0,56.1,2.44,1316.0,52.58
137080,나래나노텍,-20.166,2145.0,84.34,-54.69,2347.0,93.8
190510,나무가,16.636,227.0,8.89,4.65,983.0,39.26
242040,나무기술,-12.996,2035.0,80.02,-2.44,1801.0,71.97
293580,나우IB,8.153,705.0,27.69,28.68,53.0,2.08
138610,나이벡,-30.543,2264.0,89.02,-20.07,2174.0,86.89
130580,나이스디앤비,14.262,309.0,12.12,17.6,174.0,6.92
036800,나이스정보통신,10.012,552.0,21.68,4.09,1056.0,42.18
267320,나인테크,-6.156,1872.0,73.6,2.35,1331.0,53.18
001260,남광토건,5.327,1042.0,40.95,1.45,1460.0,58.34
008350,남선알미늄,-8.898,1953.0,76.79,1.67,1430.0,57.14
004270,남성,4.099,1174.0,46.14,-2.43,1800.0,71.93
003920,남양유업,0.038,1600.0,62.9,-1.03,1727.0,69.01
025860,남해화학,4.084,1177.0,46.26,2.39,1324.0,52.9
111710,남화산업,5.974,965.0,37.92,38.69,25.0,0.96
091590,남화토건,4.612,1124.0,44.18,-3.53,1850.0,73.93
168330,내츄럴엔도텍,-14.104,2055.0,80.8,-16.93,2146.0,85.77
094860,네오리진,-16.24,2088.0,82.1,-16.64,2141.0,85.57
253590,네오셈,18.959,167.0,6.53,15.65,221.0,8.8
212560,네오오토,15.281,271.0,10.62,5.78,838.0,33.47
095660,네오위즈,-1.329,1688.0,66.37,8.97,524.0,20.91
042420,네오위즈홀딩스,-2.838,1755.0,69.0,5.55,868.0,34.67
950220,네오이뮨텍,-69.385,2442.0,96.03,,,
311390,네오크레마,1.023,1515.0,59.56,-1.71,1762.0,70.41
085910,네오티스,8.511,671.0,26.36,5.85,828.0,33.07
092730,네오팜,13.692,322.0,12.63,20.71,113.0,4.48
290660,네오펙트,-4.21,1813.0,71.28,-11.43,2049.0,81.89
306620,네온테크,0.455,1571.0,61.76,3.47,1149.0,45.9
153460,네이블,4.02,1184.0,46.54,2.24,1355.0,54.14
